,Periodo,1.Dólar observado,dia,mes,year
1096,2013-01-01 00:00:00,,01,01,2013
1097,2013-01-02 00:00:00,479.96,02,01,2013
1098,2013-01-03 00:00:00,475.31,03,01,2013
1099,2013-01-04 00:00:00,473.25,04,01,2013
1100,2013-01-05 00:00:00,,05,01,2013
1101,2013-01-06 00:00:00,,06,01,2013
1102,2013-01-07 00:00:00,473.13,07,01,2013
1103,2013-01-08 00:00:00,471.47,08,01,2013
1104,2013-01-09 00:00:00,471.36,09,01,2013
1105,2013-01-10 00:00:00,471.15,10,01,2013
1106,2013-01-11 00:00:00,470.67,11,01,2013
1107,2013-01-12 00:00:00,,12,01,2013
1108,2013-01-13 00:00:00,,13,01,2013
1109,2013-01-14 00:00:00,471.92,14,01,2013
1110,2013-01-15 00:00:00,472.62,15,01,2013
1111,2013-01-16 00:00:00,474.9,16,01,2013
1112,2013-01-17 00:00:00,475.47,17,01,2013
1113,2013-01-18 00:00:00,473.06,18,01,2013
1114,2013-01-19 00:00:00,,19,01,2013
1115,2013-01-20 00:00:00,,20,01,2013
1116,2013-01-21 00:00:00,471.63,21,01,2013
1117,2013-01-22 00:00:00,472.02,22,01,2013
1118,2013-01-23 00:00:00,471.45,23,01,2013
1119,2013-01-24 00:00:00,470.98,24,01,2013
1120,2013-01-25 00:00:00,470.68,25,01,2013
1121,2013-01-26 00:00:00,,26,01,2013
1122,2013-01-27 00:00:00,,27,01,2013
1123,2013-01-28 00:00:00,470.99,28,01,2013
1124,2013-01-29 00:00:00,472.56,29,01,2013
1125,2013-01-30 00:00:00,472.73,30,01,2013
1126,2013-01-31 00:00:00,471.4,31,01,2013
1127,2013-02-01 00:00:00,471.44,01,02,2013
1128,2013-02-02 00:00:00,,02,02,2013
1129,2013-02-03 00:00:00,,03,02,2013
1130,2013-02-04 00:00:00,471.64,04,02,2013
1131,2013-02-05 00:00:00,472.27,05,02,2013
1132,2013-02-06 00:00:00,472.39,06,02,2013
1133,2013-02-07 00:00:00,473.23,07,02,2013
1134,2013-02-08 00:00:00,472.62,08,02,2013
1135,2013-02-09 00:00:00,,09,02,2013
1136,2013-02-10 00:00:00,,10,02,2013
1137,2013-02-11 00:00:00,472.55,11,02,2013
1138,2013-02-12 00:00:00,472.71,12,02,2013
1139,2013-02-13 00:00:00,472.2,13,02,2013
1140,2013-02-14 00:00:00,470.67,14,02,2013
1141,2013-02-15 00:00:00,470.83,15,02,2013
1142,2013-02-16 00:00:00,,16,02,2013
1143,2013-02-17 00:00:00,,17,02,2013
1144,2013-02-18 00:00:00,470.87,18,02,2013
