,Periodo,1.Dólar observado,dia,mes,year
0,2000-01-01 00:00:00,,01,01,2000
1,2000-01-02 00:00:00,,02,01,2000
2,2000-01-03 00:00:00,530.07,03,01,2000
3,2000-01-04 00:00:00,527.28,04,01,2000
4,2000-01-05 00:00:00,529.08,05,01,2000
5,2000-01-06 00:00:00,530.67,06,01,2000
6,2000-01-07 00:00:00,527.76,07,01,2000
7,2000-01-08 00:00:00,,08,01,2000
8,2000-01-09 00:00:00,,09,01,2000
9,2000-01-10 00:00:00,523.51,10,01,2000
10,2000-01-11 00:00:00,521.66,11,01,2000
11,2000-01-12 00:00:00,519.79,12,01,2000
12,2000-01-13 00:00:00,521.46,13,01,2000
13,2000-01-14 00:00:00,517.08,14,01,2000
14,2000-01-15 00:00:00,,15,01,2000
15,2000-01-16 00:00:00,,16,01,2000
16,2000-01-17 00:00:00,515.75,17,01,2000
17,2000-01-18 00:00:00,516.56,18,01,2000
18,2000-01-19 00:00:00,513.07,19,01,2000
19,2000-01-20 00:00:00,516.07,20,01,2000
20,2000-01-21 00:00:00,517.96,21,01,2000
21,2000-01-22 00:00:00,,22,01,2000
22,2000-01-23 00:00:00,,23,01,2000
23,2000-01-24 00:00:00,518.29,24,01,2000
24,2000-01-25 00:00:00,515.67,25,01,2000
25,2000-01-26 00:00:00,515.62,26,01,2000
26,2000-01-27 00:00:00,516.55,27,01,2000
27,2000-01-28 00:00:00,517.61,28,01,2000
28,2000-01-29 00:00:00,,29,01,2000
29,2000-01-30 00:00:00,,30,01,2000
30,2000-01-31 00:00:00,517.89,31,01,2000
31,2000-02-01 00:00:00,517.79,01,02,2000
32,2000-02-02 00:00:00,518.58,02,02,2000
33,2000-02-03 00:00:00,517.26,03,02,2000
34,2000-02-04 00:00:00,514.06,04,02,2000
35,2000-02-05 00:00:00,,05,02,2000
36,2000-02-06 00:00:00,,06,02,2000
37,2000-02-07 00:00:00,515.01,07,02,2000
38,2000-02-08 00:00:00,514.49,08,02,2000
39,2000-02-09 00:00:00,514.73,09,02,2000
40,2000-02-10 00:00:00,514.5,10,02,2000
41,2000-02-11 00:00:00,515.72,11,02,2000
42,2000-02-12 00:00:00,,12,02,2000
43,2000-02-13 00:00:00,,13,02,2000
44,2000-02-14 00:00:00,515.43,14,02,2000
45,2000-02-15 00:00:00,514.8,15,02,2000
46,2000-02-16 00:00:00,514.38,16,02,2000
47,2000-02-17 00:00:00,513.08,17,02,2000
48,2000-02-18 00:00:00,511.64,18,02,2000
49,2000-02-19 00:00:00,,19,02,2000
50,2000-02-20 00:00:00,,20,02,2000
51,2000-02-21 00:00:00,511.7,21,02,2000
52,2000-02-22 00:00:00,511.31,22,02,2000
53,2000-02-23 00:00:00,509.28,23,02,2000
54,2000-02-24 00:00:00,508.12,24,02,2000
55,2000-02-25 00:00:00,506.69,25,02,2000
56,2000-02-26 00:00:00,,26,02,2000
57,2000-02-27 00:00:00,,27,02,2000
58,2000-02-28 00:00:00,507.32,28,02,2000
59,2000-02-29 00:00:00,503.98,29,02,2000
60,2000-03-01 00:00:00,501.36,01,03,2000
61,2000-03-02 00:00:00,503.15,02,03,2000
62,2000-03-03 00:00:00,502.83,03,03,2000
63,2000-03-04 00:00:00,,04,03,2000
64,2000-03-05 00:00:00,,05,03,2000
65,2000-03-06 00:00:00,503.61,06,03,2000
66,2000-03-07 00:00:00,503.13,07,03,2000
67,2000-03-08 00:00:00,505.33,08,03,2000
68,2000-03-09 00:00:00,507.33,09,03,2000
69,2000-03-10 00:00:00,505.63,10,03,2000
70,2000-03-11 00:00:00,,11,03,2000
71,2000-03-12 00:00:00,,12,03,2000
72,2000-03-13 00:00:00,507.75,13,03,2000
73,2000-03-14 00:00:00,507.65,14,03,2000
74,2000-03-15 00:00:00,505.75,15,03,2000
75,2000-03-16 00:00:00,506.78,16,03,2000
76,2000-03-17 00:00:00,505.86,17,03,2000
77,2000-03-18 00:00:00,,18,03,2000
78,2000-03-19 00:00:00,,19,03,2000
79,2000-03-20 00:00:00,506.29,20,03,2000
80,2000-03-21 00:00:00,506.39,21,03,2000
81,2000-03-22 00:00:00,505.35,22,03,2000
82,2000-03-23 00:00:00,503.98,23,03,2000
83,2000-03-24 00:00:00,502.97,24,03,2000
84,2000-03-25 00:00:00,,25,03,2000
85,2000-03-26 00:00:00,,26,03,2000
86,2000-03-27 00:00:00,502.26,27,03,2000
87,2000-03-28 00:00:00,502.78,28,03,2000
88,2000-03-29 00:00:00,502.12,29,03,2000
89,2000-03-30 00:00:00,501.04,30,03,2000
90,2000-03-31 00:00:00,501.41,31,03,2000
91,2000-04-01 00:00:00,,01,04,2000
92,2000-04-02 00:00:00,,02,04,2000
93,2000-04-03 00:00:00,502.22,03,04,2000
94,2000-04-04 00:00:00,503.96,04,04,2000
95,2000-04-05 00:00:00,503.0,05,04,2000
96,2000-04-06 00:00:00,505.08,06,04,2000
97,2000-04-07 00:00:00,505.62,07,04,2000
98,2000-04-08 00:00:00,,08,04,2000
99,2000-04-09 00:00:00,,09,04,2000
100,2000-04-10 00:00:00,505.2,10,04,2000
101,2000-04-11 00:00:00,505.39,11,04,2000
102,2000-04-12 00:00:00,505.71,12,04,2000
103,2000-04-13 00:00:00,505.34,13,04,2000
104,2000-04-14 00:00:00,505.63,14,04,2000
105,2000-04-15 00:00:00,,15,04,2000
106,2000-04-16 00:00:00,,16,04,2000
107,2000-04-17 00:00:00,508.41,17,04,2000
108,2000-04-18 00:00:00,513.21,18,04,2000
109,2000-04-19 00:00:00,511.33,19,04,2000
110,2000-04-20 00:00:00,507.83,20,04,2000
111,2000-04-21 00:00:00,,21,04,2000
112,2000-04-22 00:00:00,,22,04,2000
113,2000-04-23 00:00:00,,23,04,2000
114,2000-04-24 00:00:00,510.4,24,04,2000
115,2000-04-25 00:00:00,513.1,25,04,2000
116,2000-04-26 00:00:00,512.89,26,04,2000
117,2000-04-27 00:00:00,513.96,27,04,2000
118,2000-04-28 00:00:00,515.61,28,04,2000
119,2000-04-29 00:00:00,,29,04,2000
120,2000-04-30 00:00:00,,30,04,2000
121,2000-05-01 00:00:00,,01,05,2000
122,2000-05-02 00:00:00,515.35,02,05,2000
123,2000-05-03 00:00:00,514.46,03,05,2000
124,2000-05-04 00:00:00,515.71,04,05,2000
125,2000-05-05 00:00:00,517.59,05,05,2000
126,2000-05-06 00:00:00,,06,05,2000
127,2000-05-07 00:00:00,,07,05,2000
128,2000-05-08 00:00:00,518.81,08,05,2000
129,2000-05-09 00:00:00,522.35,09,05,2000
130,2000-05-10 00:00:00,523.89,10,05,2000
131,2000-05-11 00:00:00,526.08,11,05,2000
132,2000-05-12 00:00:00,523.65,12,05,2000
133,2000-05-13 00:00:00,,13,05,2000
134,2000-05-14 00:00:00,,14,05,2000
135,2000-05-15 00:00:00,520.25,15,05,2000
136,2000-05-16 00:00:00,521.6,16,05,2000
137,2000-05-17 00:00:00,516.58,17,05,2000
138,2000-05-18 00:00:00,519.89,18,05,2000
139,2000-05-19 00:00:00,520.81,19,05,2000
140,2000-05-20 00:00:00,,20,05,2000
141,2000-05-21 00:00:00,,21,05,2000
142,2000-05-22 00:00:00,523.64,22,05,2000
143,2000-05-23 00:00:00,525.42,23,05,2000
144,2000-05-24 00:00:00,524.26,24,05,2000
145,2000-05-25 00:00:00,525.73,25,05,2000
146,2000-05-26 00:00:00,525.19,26,05,2000
147,2000-05-27 00:00:00,,27,05,2000
148,2000-05-28 00:00:00,,28,05,2000
149,2000-05-29 00:00:00,525.43,29,05,2000
150,2000-05-30 00:00:00,525.13,30,05,2000
151,2000-05-31 00:00:00,524.77,31,05,2000
152,2000-06-01 00:00:00,524.0,01,06,2000
153,2000-06-02 00:00:00,522.9,02,06,2000
154,2000-06-03 00:00:00,,03,06,2000
155,2000-06-04 00:00:00,,04,06,2000
156,2000-06-05 00:00:00,520.03,05,06,2000
157,2000-06-06 00:00:00,520.47,06,06,2000
158,2000-06-07 00:00:00,522.92,07,06,2000
159,2000-06-08 00:00:00,524.42,08,06,2000
160,2000-06-09 00:00:00,525.68,09,06,2000
161,2000-06-10 00:00:00,,10,06,2000
162,2000-06-11 00:00:00,,11,06,2000
163,2000-06-12 00:00:00,528.31,12,06,2000
164,2000-06-13 00:00:00,530.17,13,06,2000
165,2000-06-14 00:00:00,532.29,14,06,2000
166,2000-06-15 00:00:00,530.55,15,06,2000
167,2000-06-16 00:00:00,531.99,16,06,2000
168,2000-06-17 00:00:00,,17,06,2000
169,2000-06-18 00:00:00,,18,06,2000
170,2000-06-19 00:00:00,,19,06,2000
171,2000-06-20 00:00:00,533.03,20,06,2000
172,2000-06-21 00:00:00,531.49,21,06,2000
173,2000-06-22 00:00:00,532.95,22,06,2000
174,2000-06-23 00:00:00,534.31,23,06,2000
175,2000-06-24 00:00:00,,24,06,2000
176,2000-06-25 00:00:00,,25,06,2000
177,2000-06-26 00:00:00,,26,06,2000
178,2000-06-27 00:00:00,537.38,27,06,2000
179,2000-06-28 00:00:00,537.28,28,06,2000
180,2000-06-29 00:00:00,535.97,29,06,2000
181,2000-06-30 00:00:00,538.61,30,06,2000
182,2000-07-01 00:00:00,,01,07,2000
183,2000-07-02 00:00:00,,02,07,2000
184,2000-07-03 00:00:00,538.62,03,07,2000
185,2000-07-04 00:00:00,537.46,04,07,2000
186,2000-07-05 00:00:00,533.42,05,07,2000
187,2000-07-06 00:00:00,535.57,06,07,2000
188,2000-07-07 00:00:00,537.63,07,07,2000
189,2000-07-08 00:00:00,,08,07,2000
190,2000-07-09 00:00:00,,09,07,2000
191,2000-07-10 00:00:00,535.99,10,07,2000
192,2000-07-11 00:00:00,535.56,11,07,2000
193,2000-07-12 00:00:00,534.91,12,07,2000
194,2000-07-13 00:00:00,536.67,13,07,2000
195,2000-07-14 00:00:00,539.93,14,07,2000
