,Periodo,1.Dólar observado,dia,mes,year
366,2001-01-01 00:00:00,,01,01,2001
367,2001-01-02 00:00:00,573.65,02,01,2001
368,2001-01-03 00:00:00,574.19,03,01,2001
369,2001-01-04 00:00:00,575.94,04,01,2001
370,2001-01-05 00:00:00,571.44,05,01,2001
371,2001-01-06 00:00:00,,06,01,2001
372,2001-01-07 00:00:00,,07,01,2001
373,2001-01-08 00:00:00,572.66,08,01,2001
374,2001-01-09 00:00:00,574.06,09,01,2001
375,2001-01-10 00:00:00,574.49,10,01,2001
376,2001-01-11 00:00:00,574.54,11,01,2001
377,2001-01-12 00:00:00,572.84,12,01,2001
378,2001-01-13 00:00:00,,13,01,2001
379,2001-01-14 00:00:00,,14,01,2001
380,2001-01-15 00:00:00,572.38,15,01,2001
381,2001-01-16 00:00:00,573.62,16,01,2001
382,2001-01-17 00:00:00,572.87,17,01,2001
383,2001-01-18 00:00:00,572.24,18,01,2001
384,2001-01-19 00:00:00,572.01,19,01,2001
385,2001-01-20 00:00:00,,20,01,2001
386,2001-01-21 00:00:00,,21,01,2001
387,2001-01-22 00:00:00,571.98,22,01,2001
388,2001-01-23 00:00:00,568.44,23,01,2001
389,2001-01-24 00:00:00,566.86,24,01,2001
390,2001-01-25 00:00:00,567.56,25,01,2001
391,2001-01-26 00:00:00,567.72,26,01,2001
392,2001-01-27 00:00:00,,27,01,2001
393,2001-01-28 00:00:00,,28,01,2001
394,2001-01-29 00:00:00,566.34,29,01,2001
395,2001-01-30 00:00:00,565.11,30,01,2001
396,2001-01-31 00:00:00,563.62,31,01,2001
397,2001-02-01 00:00:00,561.61,01,02,2001
398,2001-02-02 00:00:00,562.68,02,02,2001
399,2001-02-03 00:00:00,,03,02,2001
400,2001-02-04 00:00:00,,04,02,2001
401,2001-02-05 00:00:00,563.85,05,02,2001
402,2001-02-06 00:00:00,564.58,06,02,2001
403,2001-02-07 00:00:00,563.36,07,02,2001
404,2001-02-08 00:00:00,561.77,08,02,2001
405,2001-02-09 00:00:00,561.0,09,02,2001
406,2001-02-10 00:00:00,,10,02,2001
407,2001-02-11 00:00:00,,11,02,2001
408,2001-02-12 00:00:00,559.31,12,02,2001
409,2001-02-13 00:00:00,558.69,13,02,2001
410,2001-02-14 00:00:00,557.13,14,02,2001
411,2001-02-15 00:00:00,558.63,15,02,2001
412,2001-02-16 00:00:00,561.59,16,02,2001
413,2001-02-17 00:00:00,,17,02,2001
414,2001-02-18 00:00:00,,18,02,2001
415,2001-02-19 00:00:00,563.15,19,02,2001
416,2001-02-20 00:00:00,563.06,20,02,2001
417,2001-02-21 00:00:00,562.04,21,02,2001
418,2001-02-22 00:00:00,564.62,22,02,2001
419,2001-02-23 00:00:00,568.19,23,02,2001
420,2001-02-24 00:00:00,,24,02,2001
421,2001-02-25 00:00:00,,25,02,2001
422,2001-02-26 00:00:00,571.88,26,02,2001
423,2001-02-27 00:00:00,568.23,27,02,2001
424,2001-02-28 00:00:00,567.21,28,02,2001
425,2001-03-01 00:00:00,572.86,01,03,2001
426,2001-03-02 00:00:00,573.91,02,03,2001
427,2001-03-03 00:00:00,,03,03,2001
428,2001-03-04 00:00:00,,04,03,2001
429,2001-03-05 00:00:00,576.8,05,03,2001
430,2001-03-06 00:00:00,588.86,06,03,2001
431,2001-03-07 00:00:00,588.12,07,03,2001
432,2001-03-08 00:00:00,588.09,08,03,2001
433,2001-03-09 00:00:00,588.18,09,03,2001
434,2001-03-10 00:00:00,,10,03,2001
435,2001-03-11 00:00:00,,11,03,2001
436,2001-03-12 00:00:00,594.2,12,03,2001
437,2001-03-13 00:00:00,594.7,13,03,2001
438,2001-03-14 00:00:00,588.76,14,03,2001
439,2001-03-15 00:00:00,588.43,15,03,2001
440,2001-03-16 00:00:00,585.76,16,03,2001
441,2001-03-17 00:00:00,,17,03,2001
442,2001-03-18 00:00:00,,18,03,2001
443,2001-03-19 00:00:00,591.09,19,03,2001
444,2001-03-20 00:00:00,589.47,20,03,2001
445,2001-03-21 00:00:00,585.57,21,03,2001
446,2001-03-22 00:00:00,586.13,22,03,2001
447,2001-03-23 00:00:00,590.56,23,03,2001
448,2001-03-24 00:00:00,,24,03,2001
449,2001-03-25 00:00:00,,25,03,2001
450,2001-03-26 00:00:00,595.37,26,03,2001
451,2001-03-27 00:00:00,589.74,27,03,2001
452,2001-03-28 00:00:00,590.55,28,03,2001
453,2001-03-29 00:00:00,591.23,29,03,2001
454,2001-03-30 00:00:00,592.91,30,03,2001
455,2001-03-31 00:00:00,,31,03,2001
456,2001-04-01 00:00:00,,01,04,2001
457,2001-04-02 00:00:00,594.97,02,04,2001
458,2001-04-03 00:00:00,595.99,03,04,2001
459,2001-04-04 00:00:00,598.06,04,04,2001
460,2001-04-05 00:00:00,597.16,05,04,2001
461,2001-04-06 00:00:00,595.64,06,04,2001
462,2001-04-07 00:00:00,,07,04,2001
463,2001-04-08 00:00:00,,08,04,2001
464,2001-04-09 00:00:00,595.01,09,04,2001
465,2001-04-10 00:00:00,595.39,10,04,2001
466,2001-04-11 00:00:00,595.5,11,04,2001
467,2001-04-12 00:00:00,594.94,12,04,2001
468,2001-04-13 00:00:00,,13,04,2001
469,2001-04-14 00:00:00,,14,04,2001
470,2001-04-15 00:00:00,,15,04,2001
471,2001-04-16 00:00:00,598.42,16,04,2001
472,2001-04-17 00:00:00,600.52,17,04,2001
473,2001-04-18 00:00:00,600.91,18,04,2001
474,2001-04-19 00:00:00,598.1,19,04,2001
475,2001-04-20 00:00:00,596.77,20,04,2001
476,2001-04-21 00:00:00,,21,04,2001
477,2001-04-22 00:00:00,,22,04,2001
478,2001-04-23 00:00:00,602.02,23,04,2001
479,2001-04-24 00:00:00,602.88,24,04,2001
480,2001-04-25 00:00:00,602.42,25,04,2001
481,2001-04-26 00:00:00,605.31,26,04,2001
482,2001-04-27 00:00:00,602.66,27,04,2001
483,2001-04-28 00:00:00,,28,04,2001
484,2001-04-29 00:00:00,,29,04,2001
485,2001-04-30 00:00:00,599.89,30,04,2001
486,2001-05-01 00:00:00,,01,05,2001
487,2001-05-02 00:00:00,598.61,02,05,2001
488,2001-05-03 00:00:00,602.53,03,05,2001
489,2001-05-04 00:00:00,602.35,04,05,2001
490,2001-05-05 00:00:00,,05,05,2001
491,2001-05-06 00:00:00,,06,05,2001
492,2001-05-07 00:00:00,601.4,07,05,2001
493,2001-05-08 00:00:00,600.44,08,05,2001
494,2001-05-09 00:00:00,601.66,09,05,2001
495,2001-05-10 00:00:00,603.98,10,05,2001
496,2001-05-11 00:00:00,602.58,11,05,2001
497,2001-05-12 00:00:00,,12,05,2001
498,2001-05-13 00:00:00,,13,05,2001
499,2001-05-14 00:00:00,603.2,14,05,2001
500,2001-05-15 00:00:00,605.26,15,05,2001
501,2001-05-16 00:00:00,605.55,16,05,2001
502,2001-05-17 00:00:00,605.71,17,05,2001
503,2001-05-18 00:00:00,606.74,18,05,2001
504,2001-05-19 00:00:00,,19,05,2001
505,2001-05-20 00:00:00,,20,05,2001
506,2001-05-21 00:00:00,,21,05,2001
507,2001-05-22 00:00:00,606.53,22,05,2001
508,2001-05-23 00:00:00,605.83,23,05,2001
509,2001-05-24 00:00:00,605.95,24,05,2001
510,2001-05-25 00:00:00,605.44,25,05,2001
511,2001-05-26 00:00:00,,26,05,2001
512,2001-05-27 00:00:00,,27,05,2001
513,2001-05-28 00:00:00,605.95,28,05,2001
514,2001-05-29 00:00:00,606.15,29,05,2001
515,2001-05-30 00:00:00,607.65,30,05,2001
516,2001-05-31 00:00:00,610.53,31,05,2001
517,2001-06-01 00:00:00,610.85,01,06,2001
518,2001-06-02 00:00:00,,02,06,2001
519,2001-06-03 00:00:00,,03,06,2001
520,2001-06-04 00:00:00,612.57,04,06,2001
521,2001-06-05 00:00:00,608.29,05,06,2001
522,2001-06-06 00:00:00,606.84,06,06,2001
523,2001-06-07 00:00:00,606.6,07,06,2001
524,2001-06-08 00:00:00,608.17,08,06,2001
525,2001-06-09 00:00:00,,09,06,2001
526,2001-06-10 00:00:00,,10,06,2001
527,2001-06-11 00:00:00,,11,06,2001
528,2001-06-12 00:00:00,607.63,12,06,2001
529,2001-06-13 00:00:00,610.44,13,06,2001
530,2001-06-14 00:00:00,613.48,14,06,2001
531,2001-06-15 00:00:00,613.49,15,06,2001
532,2001-06-16 00:00:00,,16,06,2001
533,2001-06-17 00:00:00,,17,06,2001
534,2001-06-18 00:00:00,614.2,18,06,2001
535,2001-06-19 00:00:00,619.84,19,06,2001
536,2001-06-20 00:00:00,623.49,20,06,2001
537,2001-06-21 00:00:00,622.96,21,06,2001
538,2001-06-22 00:00:00,622.6,22,06,2001
539,2001-06-23 00:00:00,,23,06,2001
540,2001-06-24 00:00:00,,24,06,2001
541,2001-06-25 00:00:00,622.27,25,06,2001
542,2001-06-26 00:00:00,623.0,26,06,2001
543,2001-06-27 00:00:00,623.19,27,06,2001
544,2001-06-28 00:00:00,624.89,28,06,2001
545,2001-06-29 00:00:00,626.65,29,06,2001
546,2001-06-30 00:00:00,,30,06,2001
547,2001-07-01 00:00:00,,01,07,2001
548,2001-07-02 00:00:00,,02,07,2001
549,2001-07-03 00:00:00,629.0,03,07,2001
550,2001-07-04 00:00:00,632.09,04,07,2001
551,2001-07-05 00:00:00,640.44,05,07,2001
552,2001-07-06 00:00:00,647.08,06,07,2001
553,2001-07-07 00:00:00,,07,07,2001
554,2001-07-08 00:00:00,,08,07,2001
555,2001-07-09 00:00:00,646.64,09,07,2001
556,2001-07-10 00:00:00,641.59,10,07,2001
557,2001-07-11 00:00:00,646.23,11,07,2001
558,2001-07-12 00:00:00,664.57,12,07,2001
559,2001-07-13 00:00:00,670.74,13,07,2001
560,2001-07-14 00:00:00,,14,07,2001
561,2001-07-15 00:00:00,,15,07,2001
562,2001-07-16 00:00:00,667.91,16,07,2001
563,2001-07-17 00:00:00,668.86,17,07,2001
564,2001-07-18 00:00:00,662.28,18,07,2001
565,2001-07-19 00:00:00,656.09,19,07,2001
566,2001-07-20 00:00:00,667.07,20,07,2001
567,2001-07-21 00:00:00,,21,07,2001
568,2001-07-22 00:00:00,,22,07,2001
569,2001-07-23 00:00:00,663.21,23,07,2001
570,2001-07-24 00:00:00,659.8,24,07,2001
571,2001-07-25 00:00:00,660.78,25,07,2001
572,2001-07-26 00:00:00,664.14,26,07,2001
573,2001-07-27 00:00:00,664.98,27,07,2001
574,2001-07-28 00:00:00,,28,07,2001
575,2001-07-29 00:00:00,,29,07,2001
576,2001-07-30 00:00:00,667.69,30,07,2001
577,2001-07-31 00:00:00,664.38,31,07,2001
578,2001-08-01 00:00:00,668.79,01,08,2001
579,2001-08-02 00:00:00,677.79,02,08,2001
580,2001-08-03 00:00:00,676.47,03,08,2001
581,2001-08-04 00:00:00,,04,08,2001
582,2001-08-05 00:00:00,,05,08,2001
583,2001-08-06 00:00:00,672.66,06,08,2001
584,2001-08-07 00:00:00,674.33,07,08,2001
585,2001-08-08 00:00:00,677.26,08,08,2001
586,2001-08-09 00:00:00,679.9,09,08,2001
587,2001-08-10 00:00:00,678.92,10,08,2001
588,2001-08-11 00:00:00,,11,08,2001
589,2001-08-12 00:00:00,,12,08,2001
590,2001-08-13 00:00:00,680.2,13,08,2001
591,2001-08-14 00:00:00,683.85,14,08,2001
592,2001-08-15 00:00:00,,15,08,2001
593,2001-08-16 00:00:00,688.88,16,08,2001
594,2001-08-17 00:00:00,690.99,17,08,2001
595,2001-08-18 00:00:00,,18,08,2001
596,2001-08-19 00:00:00,,19,08,2001
597,2001-08-20 00:00:00,678.59,20,08,2001
598,2001-08-21 00:00:00,677.15,21,08,2001
599,2001-08-22 00:00:00,673.42,22,08,2001
600,2001-08-23 00:00:00,668.21,23,08,2001
601,2001-08-24 00:00:00,665.9,24,08,2001
602,2001-08-25 00:00:00,,25,08,2001
603,2001-08-26 00:00:00,,26,08,2001
604,2001-08-27 00:00:00,664.58,27,08,2001
605,2001-08-28 00:00:00,663.23,28,08,2001
606,2001-08-29 00:00:00,662.44,29,08,2001
607,2001-08-30 00:00:00,657.34,30,08,2001
608,2001-08-31 00:00:00,660.57,31,08,2001
609,2001-09-01 00:00:00,,01,09,2001
610,2001-09-02 00:00:00,,02,09,2001
611,2001-09-03 00:00:00,,03,09,2001
612,2001-09-04 00:00:00,661.97,04,09,2001
613,2001-09-05 00:00:00,663.47,05,09,2001
614,2001-09-06 00:00:00,665.32,06,09,2001
615,2001-09-07 00:00:00,666.58,07,09,2001
616,2001-09-08 00:00:00,,08,09,2001
617,2001-09-09 00:00:00,,09,09,2001
618,2001-09-10 00:00:00,665.89,10,09,2001
619,2001-09-11 00:00:00,667.34,11,09,2001
620,2001-09-12 00:00:00,685.87,12,09,2001
621,2001-09-13 00:00:00,678.76,13,09,2001
622,2001-09-14 00:00:00,679.41,14,09,2001
623,2001-09-15 00:00:00,,15,09,2001
624,2001-09-16 00:00:00,,16,09,2001
625,2001-09-17 00:00:00,689.01,17,09,2001
626,2001-09-18 00:00:00,,18,09,2001
627,2001-09-19 00:00:00,,19,09,2001
628,2001-09-20 00:00:00,693.92,20,09,2001
629,2001-09-21 00:00:00,695.21,21,09,2001
630,2001-09-22 00:00:00,,22,09,2001
631,2001-09-23 00:00:00,,23,09,2001
632,2001-09-24 00:00:00,694.98,24,09,2001
633,2001-09-25 00:00:00,691.0,25,09,2001
634,2001-09-26 00:00:00,691.26,26,09,2001
635,2001-09-27 00:00:00,694.89,27,09,2001
636,2001-09-28 00:00:00,696.23,28,09,2001
637,2001-09-29 00:00:00,,29,09,2001
638,2001-09-30 00:00:00,,30,09,2001
639,2001-10-01 00:00:00,695.02,01,10,2001
640,2001-10-02 00:00:00,695.78,02,10,2001
641,2001-10-03 00:00:00,695.87,03,10,2001
642,2001-10-04 00:00:00,697.62,04,10,2001
643,2001-10-05 00:00:00,701.73,05,10,2001
644,2001-10-06 00:00:00,,06,10,2001
645,2001-10-07 00:00:00,,07,10,2001
646,2001-10-08 00:00:00,708.19,08,10,2001
647,2001-10-09 00:00:00,713.55,09,10,2001
648,2001-10-10 00:00:00,713.88,10,10,2001
649,2001-10-11 00:00:00,714.99,11,10,2001
650,2001-10-12 00:00:00,706.11,12,10,2001
651,2001-10-13 00:00:00,,13,10,2001
652,2001-10-14 00:00:00,,14,10,2001
653,2001-10-15 00:00:00,,15,10,2001
654,2001-10-16 00:00:00,707.32,16,10,2001
655,2001-10-17 00:00:00,707.69,17,10,2001
656,2001-10-18 00:00:00,703.12,18,10,2001
657,2001-10-19 00:00:00,708.22,19,10,2001
658,2001-10-20 00:00:00,,20,10,2001
659,2001-10-21 00:00:00,,21,10,2001
660,2001-10-22 00:00:00,713.73,22,10,2001
661,2001-10-23 00:00:00,711.92,23,10,2001
662,2001-10-24 00:00:00,707.65,24,10,2001
663,2001-10-25 00:00:00,712.35,25,10,2001
664,2001-10-26 00:00:00,714.72,26,10,2001
665,2001-10-27 00:00:00,,27,10,2001
666,2001-10-28 00:00:00,,28,10,2001
667,2001-10-29 00:00:00,715.47,29,10,2001
668,2001-10-30 00:00:00,716.61,30,10,2001
669,2001-10-31 00:00:00,716.62,31,10,2001
670,2001-11-01 00:00:00,,01,11,2001
671,2001-11-02 00:00:00,712.36,02,11,2001
672,2001-11-03 00:00:00,,03,11,2001
673,2001-11-04 00:00:00,,04,11,2001
674,2001-11-05 00:00:00,715.67,05,11,2001
675,2001-11-06 00:00:00,711.11,06,11,2001
676,2001-11-07 00:00:00,706.05,07,11,2001
677,2001-11-08 00:00:00,703.76,08,11,2001
678,2001-11-09 00:00:00,697.09,09,11,2001
679,2001-11-10 00:00:00,,10,11,2001
680,2001-11-11 00:00:00,,11,11,2001
681,2001-11-12 00:00:00,697.25,12,11,2001
682,2001-11-13 00:00:00,702.24,13,11,2001
683,2001-11-14 00:00:00,695.79,14,11,2001
684,2001-11-15 00:00:00,685.42,15,11,2001
685,2001-11-16 00:00:00,681.61,16,11,2001
686,2001-11-17 00:00:00,,17,11,2001
687,2001-11-18 00:00:00,,18,11,2001
688,2001-11-19 00:00:00,680.66,19,11,2001
689,2001-11-20 00:00:00,675.97,20,11,2001
690,2001-11-21 00:00:00,678.58,21,11,2001
691,2001-11-22 00:00:00,683.42,22,11,2001
692,2001-11-23 00:00:00,675.07,23,11,2001
693,2001-11-24 00:00:00,,24,11,2001
694,2001-11-25 00:00:00,,25,11,2001
695,2001-11-26 00:00:00,676.92,26,11,2001
696,2001-11-27 00:00:00,672.09,27,11,2001
697,2001-11-28 00:00:00,670.13,28,11,2001
698,2001-11-29 00:00:00,674.34,29,11,2001
699,2001-11-30 00:00:00,681.9,30,11,2001
700,2001-12-01 00:00:00,,01,12,2001
701,2001-12-02 00:00:00,,02,12,2001
702,2001-12-03 00:00:00,689.95,03,12,2001
703,2001-12-04 00:00:00,682.11,04,12,2001
704,2001-12-05 00:00:00,671.16,05,12,2001
705,2001-12-06 00:00:00,673.5,06,12,2001
706,2001-12-07 00:00:00,675.55,07,12,2001
707,2001-12-08 00:00:00,,08,12,2001
708,2001-12-09 00:00:00,,09,12,2001
709,2001-12-10 00:00:00,670.64,10,12,2001
710,2001-12-11 00:00:00,666.92,11,12,2001
711,2001-12-12 00:00:00,665.65,12,12,2001
712,2001-12-13 00:00:00,669.15,13,12,2001
713,2001-12-14 00:00:00,671.52,14,12,2001
714,2001-12-15 00:00:00,,15,12,2001
715,2001-12-16 00:00:00,,16,12,2001
716,2001-12-17 00:00:00,669.45,17,12,2001
717,2001-12-18 00:00:00,666.96,18,12,2001
718,2001-12-19 00:00:00,663.51,19,12,2001
719,2001-12-20 00:00:00,660.58,20,12,2001
720,2001-12-21 00:00:00,666.11,21,12,2001
721,2001-12-22 00:00:00,,22,12,2001
722,2001-12-23 00:00:00,,23,12,2001
723,2001-12-24 00:00:00,669.56,24,12,2001
724,2001-12-25 00:00:00,,25,12,2001
725,2001-12-26 00:00:00,664.64,26,12,2001
726,2001-12-27 00:00:00,660.46,27,12,2001
727,2001-12-28 00:00:00,656.2,28,12,2001
728,2001-12-29 00:00:00,,29,12,2001
729,2001-12-30 00:00:00,,30,12,2001
730,2001-12-31 00:00:00,,31,12,2001
