,Periodo,1.Dólar observado,dia,mes,year
730,2012-01-01 00:00:00,,01,01,2012
731,2012-01-02 00:00:00,519.2,02,01,2012
732,2012-01-03 00:00:00,518.2,03,01,2012
733,2012-01-04 00:00:00,514.34,04,01,2012
734,2012-01-05 00:00:00,512.23,05,01,2012
735,2012-01-06 00:00:00,511.8,06,01,2012
736,2012-01-07 00:00:00,,07,01,2012
737,2012-01-08 00:00:00,,08,01,2012
738,2012-01-09 00:00:00,509.54,09,01,2012
739,2012-01-10 00:00:00,512.4,10,01,2012
740,2012-01-11 00:00:00,508.76,11,01,2012
741,2012-01-12 00:00:00,506.91,12,01,2012
742,2012-01-13 00:00:00,501.47,13,01,2012
743,2012-01-14 00:00:00,,14,01,2012
744,2012-01-15 00:00:00,,15,01,2012
745,2012-01-16 00:00:00,501.99,16,01,2012
746,2012-01-17 00:00:00,500.99,17,01,2012
747,2012-01-18 00:00:00,496.68,18,01,2012
748,2012-01-19 00:00:00,497.05,19,01,2012
749,2012-01-20 00:00:00,491.93,20,01,2012
750,2012-01-21 00:00:00,,21,01,2012
751,2012-01-22 00:00:00,,22,01,2012
752,2012-01-23 00:00:00,491.59,23,01,2012
753,2012-01-24 00:00:00,487.87,24,01,2012
754,2012-01-25 00:00:00,492.96,25,01,2012
755,2012-01-26 00:00:00,493.58,26,01,2012
756,2012-01-27 00:00:00,485.64,27,01,2012
757,2012-01-28 00:00:00,,28,01,2012
758,2012-01-29 00:00:00,,29,01,2012
759,2012-01-30 00:00:00,485.35,30,01,2012
760,2012-01-31 00:00:00,488.99,31,01,2012
761,2012-02-01 00:00:00,488.75,01,02,2012
762,2012-02-02 00:00:00,487.73,02,02,2012
763,2012-02-03 00:00:00,483.7,03,02,2012
764,2012-02-04 00:00:00,,04,02,2012
765,2012-02-05 00:00:00,,05,02,2012
766,2012-02-06 00:00:00,478.64,06,02,2012
767,2012-02-07 00:00:00,481.09,07,02,2012
768,2012-02-08 00:00:00,479.98,08,02,2012
769,2012-02-09 00:00:00,477.13,09,02,2012
770,2012-02-10 00:00:00,475.29,10,02,2012
771,2012-02-11 00:00:00,,11,02,2012
772,2012-02-12 00:00:00,,12,02,2012
773,2012-02-13 00:00:00,478.39,13,02,2012
774,2012-02-14 00:00:00,478.2,14,02,2012
775,2012-02-15 00:00:00,482.99,15,02,2012
776,2012-02-16 00:00:00,482.75,16,02,2012
777,2012-02-17 00:00:00,486.59,17,02,2012
778,2012-02-18 00:00:00,,18,02,2012
779,2012-02-19 00:00:00,,19,02,2012
780,2012-02-20 00:00:00,483.94,20,02,2012
781,2012-02-21 00:00:00,482.18,21,02,2012
782,2012-02-22 00:00:00,481.5,22,02,2012
783,2012-02-23 00:00:00,483.57,23,02,2012
784,2012-02-24 00:00:00,481.08,24,02,2012
785,2012-02-25 00:00:00,,25,02,2012
786,2012-02-26 00:00:00,,26,02,2012
787,2012-02-27 00:00:00,479.08,27,02,2012
788,2012-02-28 00:00:00,481.27,28,02,2012
789,2012-02-29 00:00:00,477.41,29,02,2012
790,2012-03-01 00:00:00,476.27,01,03,2012
791,2012-03-02 00:00:00,480.62,02,03,2012
792,2012-03-03 00:00:00,,03,03,2012
793,2012-03-04 00:00:00,,04,03,2012
794,2012-03-05 00:00:00,484.47,05,03,2012
795,2012-03-06 00:00:00,485.06,06,03,2012
796,2012-03-07 00:00:00,489.68,07,03,2012
797,2012-03-08 00:00:00,491.57,08,03,2012
798,2012-03-09 00:00:00,485.03,09,03,2012
799,2012-03-10 00:00:00,,10,03,2012
800,2012-03-11 00:00:00,,11,03,2012
801,2012-03-12 00:00:00,483.46,12,03,2012
802,2012-03-13 00:00:00,484.81,13,03,2012
803,2012-03-14 00:00:00,484.71,14,03,2012
804,2012-03-15 00:00:00,485.71,15,03,2012
805,2012-03-16 00:00:00,484.53,16,03,2012
806,2012-03-17 00:00:00,,17,03,2012
807,2012-03-18 00:00:00,,18,03,2012
808,2012-03-19 00:00:00,480.9,19,03,2012
809,2012-03-20 00:00:00,482.83,20,03,2012
810,2012-03-21 00:00:00,485.61,21,03,2012
811,2012-03-22 00:00:00,484.98,22,03,2012
812,2012-03-23 00:00:00,487.72,23,03,2012
813,2012-03-24 00:00:00,,24,03,2012
814,2012-03-25 00:00:00,,25,03,2012
815,2012-03-26 00:00:00,489.54,26,03,2012
816,2012-03-27 00:00:00,486.31,27,03,2012
817,2012-03-28 00:00:00,486.42,28,03,2012
818,2012-03-29 00:00:00,488.71,29,03,2012
819,2012-03-30 00:00:00,489.76,30,03,2012
820,2012-03-31 00:00:00,,31,03,2012
821,2012-04-01 00:00:00,,01,04,2012
822,2012-04-02 00:00:00,487.44,02,04,2012
823,2012-04-03 00:00:00,485.76,03,04,2012
824,2012-04-04 00:00:00,482.17,04,04,2012
825,2012-04-05 00:00:00,483.78,05,04,2012
826,2012-04-06 00:00:00,,06,04,2012
827,2012-04-07 00:00:00,,07,04,2012
828,2012-04-08 00:00:00,,08,04,2012
829,2012-04-09 00:00:00,485.07,09,04,2012
830,2012-04-10 00:00:00,486.1,10,04,2012
831,2012-04-11 00:00:00,487.04,11,04,2012
832,2012-04-12 00:00:00,487.37,12,04,2012
833,2012-04-13 00:00:00,483.98,13,04,2012
834,2012-04-14 00:00:00,,14,04,2012
835,2012-04-15 00:00:00,,15,04,2012
836,2012-04-16 00:00:00,484.58,16,04,2012
837,2012-04-17 00:00:00,486.95,17,04,2012
838,2012-04-18 00:00:00,485.83,18,04,2012
839,2012-04-19 00:00:00,487.32,19,04,2012
840,2012-04-20 00:00:00,488.96,20,04,2012
841,2012-04-21 00:00:00,,21,04,2012
842,2012-04-22 00:00:00,,22,04,2012
843,2012-04-23 00:00:00,486.07,23,04,2012
844,2012-04-24 00:00:00,489.64,24,04,2012
845,2012-04-25 00:00:00,487.15,25,04,2012
846,2012-04-26 00:00:00,486.52,26,04,2012
847,2012-04-27 00:00:00,484.88,27,04,2012
848,2012-04-28 00:00:00,,28,04,2012
849,2012-04-29 00:00:00,,29,04,2012
