,Periodo,1.Dólar observado,dia,mes,year
2191,2016-01-01 00:00:00,,01,01,2016
2192,2016-01-02 00:00:00,,02,01,2016
2193,2016-01-03 00:00:00,,03,01,2016
2194,2016-01-04 00:00:00,710.16,04,01,2016
2195,2016-01-05 00:00:00,716.94,05,01,2016
2196,2016-01-06 00:00:00,715.08,06,01,2016
2197,2016-01-07 00:00:00,715.84,07,01,2016
2198,2016-01-08 00:00:00,721.31,08,01,2016
2199,2016-01-09 00:00:00,,09,01,2016
2200,2016-01-10 00:00:00,,10,01,2016
2201,2016-01-11 00:00:00,723.31,11,01,2016
2202,2016-01-12 00:00:00,729.78,12,01,2016
2203,2016-01-13 00:00:00,730.28,13,01,2016
2204,2016-01-14 00:00:00,726.57,14,01,2016
2205,2016-01-15 00:00:00,725.98,15,01,2016
2206,2016-01-16 00:00:00,,16,01,2016
2207,2016-01-17 00:00:00,,17,01,2016
2208,2016-01-18 00:00:00,730.31,18,01,2016
2209,2016-01-19 00:00:00,730.2,19,01,2016
2210,2016-01-20 00:00:00,726.19,20,01,2016
2211,2016-01-21 00:00:00,729.22,21,01,2016
2212,2016-01-22 00:00:00,726.63,22,01,2016
2213,2016-01-23 00:00:00,,23,01,2016
2214,2016-01-24 00:00:00,,24,01,2016
2215,2016-01-25 00:00:00,715.63,25,01,2016
2216,2016-01-26 00:00:00,717.46,26,01,2016
2217,2016-01-27 00:00:00,720.14,27,01,2016
2218,2016-01-28 00:00:00,716.21,28,01,2016
2219,2016-01-29 00:00:00,711.72,29,01,2016
2220,2016-01-30 00:00:00,,30,01,2016
2221,2016-01-31 00:00:00,,31,01,2016
2222,2016-02-01 00:00:00,710.37,01,02,2016
2223,2016-02-02 00:00:00,714.44,02,02,2016
2224,2016-02-03 00:00:00,713.54,03,02,2016
2225,2016-02-04 00:00:00,709.43,04,02,2016
2226,2016-02-05 00:00:00,698.49,05,02,2016
2227,2016-02-06 00:00:00,,06,02,2016
2228,2016-02-07 00:00:00,,07,02,2016
2229,2016-02-08 00:00:00,700.02,08,02,2016
2230,2016-02-09 00:00:00,709.75,09,02,2016
2231,2016-02-10 00:00:00,715.41,10,02,2016
2232,2016-02-11 00:00:00,711.34,11,02,2016
2233,2016-02-12 00:00:00,713.47,12,02,2016
2234,2016-02-13 00:00:00,,13,02,2016
2235,2016-02-14 00:00:00,,14,02,2016
2236,2016-02-15 00:00:00,708.63,15,02,2016
2237,2016-02-16 00:00:00,701.39,16,02,2016
2238,2016-02-17 00:00:00,704.92,17,02,2016
2239,2016-02-18 00:00:00,705.44,18,02,2016
2240,2016-02-19 00:00:00,700.74,19,02,2016
2241,2016-02-20 00:00:00,,20,02,2016
2242,2016-02-21 00:00:00,,21,02,2016
2243,2016-02-22 00:00:00,702.38,22,02,2016
2244,2016-02-23 00:00:00,693.78,23,02,2016
2245,2016-02-24 00:00:00,693.23,24,02,2016
2246,2016-02-25 00:00:00,698.47,25,02,2016
2247,2016-02-26 00:00:00,691.36,26,02,2016
2248,2016-02-27 00:00:00,,27,02,2016
2249,2016-02-28 00:00:00,,28,02,2016
2250,2016-02-29 00:00:00,689.18,29,02,2016
2251,2016-03-01 00:00:00,694.17,01,03,2016
2252,2016-03-02 00:00:00,694.82,02,03,2016
2253,2016-03-03 00:00:00,688.48,03,03,2016
2254,2016-03-04 00:00:00,686.64,04,03,2016
2255,2016-03-05 00:00:00,,05,03,2016
2256,2016-03-06 00:00:00,,06,03,2016
2257,2016-03-07 00:00:00,681.39,07,03,2016
2258,2016-03-08 00:00:00,681.63,08,03,2016
2259,2016-03-09 00:00:00,682.0,09,03,2016
2260,2016-03-10 00:00:00,678.72,10,03,2016
2261,2016-03-11 00:00:00,678.22,11,03,2016
2262,2016-03-12 00:00:00,,12,03,2016
2263,2016-03-13 00:00:00,,13,03,2016
2264,2016-03-14 00:00:00,683.0,14,03,2016
2265,2016-03-15 00:00:00,684.74,15,03,2016
2266,2016-03-16 00:00:00,685.98,16,03,2016
2267,2016-03-17 00:00:00,688.11,17,03,2016
2268,2016-03-18 00:00:00,672.06,18,03,2016
2269,2016-03-19 00:00:00,,19,03,2016
2270,2016-03-20 00:00:00,,20,03,2016
2271,2016-03-21 00:00:00,671.97,21,03,2016
2272,2016-03-22 00:00:00,677.52,22,03,2016
2273,2016-03-23 00:00:00,677.42,23,03,2016
2274,2016-03-24 00:00:00,677.16,24,03,2016
2275,2016-03-25 00:00:00,,25,03,2016
2276,2016-03-26 00:00:00,,26,03,2016
2277,2016-03-27 00:00:00,,27,03,2016
2278,2016-03-28 00:00:00,682.36,28,03,2016
2279,2016-03-29 00:00:00,680.84,29,03,2016
2280,2016-03-30 00:00:00,683.16,30,03,2016
2281,2016-03-31 00:00:00,675.1,31,03,2016
2282,2016-04-01 00:00:00,669.8,01,04,2016
2283,2016-04-02 00:00:00,,02,04,2016
2284,2016-04-03 00:00:00,,03,04,2016
2285,2016-04-04 00:00:00,671.24,04,04,2016
2286,2016-04-05 00:00:00,669.55,05,04,2016
2287,2016-04-06 00:00:00,674.93,06,04,2016
2288,2016-04-07 00:00:00,676.62,07,04,2016
2289,2016-04-08 00:00:00,680.79,08,04,2016
2290,2016-04-09 00:00:00,,09,04,2016
2291,2016-04-10 00:00:00,,10,04,2016
2292,2016-04-11 00:00:00,682.45,11,04,2016
2293,2016-04-12 00:00:00,682.16,12,04,2016
2294,2016-04-13 00:00:00,674.58,13,04,2016
2295,2016-04-14 00:00:00,670.8,14,04,2016
2296,2016-04-15 00:00:00,668.38,15,04,2016
2297,2016-04-16 00:00:00,,16,04,2016
2298,2016-04-17 00:00:00,,17,04,2016
2299,2016-04-18 00:00:00,666.6,18,04,2016
2300,2016-04-19 00:00:00,666.0,19,04,2016
2301,2016-04-20 00:00:00,657.9,20,04,2016
2302,2016-04-21 00:00:00,660.38,21,04,2016
2303,2016-04-22 00:00:00,660.34,22,04,2016
2304,2016-04-23 00:00:00,,23,04,2016
2305,2016-04-24 00:00:00,,24,04,2016
