,Periodo,1.Dólar observado,dia,mes,year
145,1983-01-01 00:00:00,,01,01,1983
146,1983-01-02 00:00:00,,02,01,1983
147,1983-01-03 00:00:00,73.43,03,01,1983
148,1983-01-04 00:00:00,73.83,04,01,1983
149,1983-01-05 00:00:00,73.86,05,01,1983
150,1983-01-06 00:00:00,74.11,06,01,1983
151,1983-01-07 00:00:00,73.98,07,01,1983
152,1983-01-08 00:00:00,,08,01,1983
153,1983-01-09 00:00:00,,09,01,1983
154,1983-01-10 00:00:00,73.9,10,01,1983
155,1983-01-11 00:00:00,74.1,11,01,1983
156,1983-01-12 00:00:00,73.74,12,01,1983
157,1983-01-13 00:00:00,73.49,13,01,1983
158,1983-01-14 00:00:00,,14,01,1983
159,1983-01-15 00:00:00,,15,01,1983
160,1983-01-16 00:00:00,,16,01,1983
161,1983-01-17 00:00:00,73.06,17,01,1983
162,1983-01-18 00:00:00,73.4,18,01,1983
163,1983-01-19 00:00:00,73.51,19,01,1983
164,1983-01-20 00:00:00,73.75,20,01,1983
165,1983-01-21 00:00:00,74.16,21,01,1983
166,1983-01-22 00:00:00,,22,01,1983
167,1983-01-23 00:00:00,,23,01,1983
168,1983-01-24 00:00:00,74.34,24,01,1983
169,1983-01-25 00:00:00,74.51,25,01,1983
170,1983-01-26 00:00:00,74.67,26,01,1983
171,1983-01-27 00:00:00,75.09,27,01,1983
172,1983-01-28 00:00:00,74.85,28,01,1983
173,1983-01-29 00:00:00,,29,01,1983
174,1983-01-30 00:00:00,,30,01,1983
175,1983-01-31 00:00:00,75.08,31,01,1983
176,1983-02-01 00:00:00,75.27,01,02,1983
177,1983-02-02 00:00:00,75.48,02,02,1983
178,1983-02-03 00:00:00,75.52,03,02,1983
179,1983-02-04 00:00:00,75.07,04,02,1983
180,1983-02-05 00:00:00,,05,02,1983
181,1983-02-06 00:00:00,,06,02,1983
182,1983-02-07 00:00:00,75.71,07,02,1983
183,1983-02-08 00:00:00,75.65,08,02,1983
184,1983-02-09 00:00:00,75.66,09,02,1983
185,1983-02-10 00:00:00,75.74,10,02,1983
186,1983-02-11 00:00:00,75.96,11,02,1983
187,1983-02-12 00:00:00,,12,02,1983
188,1983-02-13 00:00:00,,13,02,1983
189,1983-02-14 00:00:00,76.04,14,02,1983
190,1983-02-15 00:00:00,75.49,15,02,1983
191,1983-02-16 00:00:00,75.37,16,02,1983
192,1983-02-17 00:00:00,75.88,17,02,1983
193,1983-02-18 00:00:00,75.96,18,02,1983
194,1983-02-19 00:00:00,,19,02,1983
195,1983-02-20 00:00:00,,20,02,1983
196,1983-02-21 00:00:00,75.71,21,02,1983
197,1983-02-22 00:00:00,76.25,22,02,1983
198,1983-02-23 00:00:00,78.09,23,02,1983
199,1983-02-24 00:00:00,78.54,24,02,1983
200,1983-02-25 00:00:00,80.23,25,02,1983
201,1983-02-26 00:00:00,,26,02,1983
202,1983-02-27 00:00:00,,27,02,1983
203,1983-02-28 00:00:00,80.04,28,02,1983
204,1983-03-01 00:00:00,78.8,01,03,1983
205,1983-03-02 00:00:00,81.84,02,03,1983
206,1983-03-03 00:00:00,78.94,03,03,1983
207,1983-03-04 00:00:00,74.08,04,03,1983
208,1983-03-05 00:00:00,,05,03,1983
209,1983-03-06 00:00:00,,06,03,1983
210,1983-03-07 00:00:00,74.08,07,03,1983
211,1983-03-08 00:00:00,73.78,08,03,1983
