,Periodo,1.Dólar observado,dia,mes,year
1096,2003-01-01 00:00:00,,01,01,2003
1097,2003-01-02 00:00:00,718.61,02,01,2003
1098,2003-01-03 00:00:00,718.73,03,01,2003
1099,2003-01-04 00:00:00,,04,01,2003
1100,2003-01-05 00:00:00,,05,01,2003
1101,2003-01-06 00:00:00,715.76,06,01,2003
1102,2003-01-07 00:00:00,710.19,07,01,2003
1103,2003-01-08 00:00:00,713.4,08,01,2003
1104,2003-01-09 00:00:00,709.22,09,01,2003
1105,2003-01-10 00:00:00,711.75,10,01,2003
1106,2003-01-11 00:00:00,,11,01,2003
1107,2003-01-12 00:00:00,,12,01,2003
1108,2003-01-13 00:00:00,713.07,13,01,2003
1109,2003-01-14 00:00:00,710.75,14,01,2003
1110,2003-01-15 00:00:00,712.61,15,01,2003
1111,2003-01-16 00:00:00,716.96,16,01,2003
1112,2003-01-17 00:00:00,720.66,17,01,2003
1113,2003-01-18 00:00:00,,18,01,2003
1114,2003-01-19 00:00:00,,19,01,2003
1115,2003-01-20 00:00:00,726.68,20,01,2003
1116,2003-01-21 00:00:00,725.56,21,01,2003
1117,2003-01-22 00:00:00,726.56,22,01,2003
1118,2003-01-23 00:00:00,732.55,23,01,2003
1119,2003-01-24 00:00:00,728.97,24,01,2003
1120,2003-01-25 00:00:00,,25,01,2003
1121,2003-01-26 00:00:00,,26,01,2003
1122,2003-01-27 00:00:00,734.35,27,01,2003
1123,2003-01-28 00:00:00,737.84,28,01,2003
1124,2003-01-29 00:00:00,737.08,29,01,2003
1125,2003-01-30 00:00:00,738.87,30,01,2003
1126,2003-01-31 00:00:00,734.34,31,01,2003
1127,2003-02-01 00:00:00,,01,02,2003
1128,2003-02-02 00:00:00,,02,02,2003
1129,2003-02-03 00:00:00,736.15,03,02,2003
1130,2003-02-04 00:00:00,733.1,04,02,2003
1131,2003-02-05 00:00:00,738.85,05,02,2003
1132,2003-02-06 00:00:00,744.67,06,02,2003
1133,2003-02-07 00:00:00,743.13,07,02,2003
1134,2003-02-08 00:00:00,,08,02,2003
1135,2003-02-09 00:00:00,,09,02,2003
1136,2003-02-10 00:00:00,741.48,10,02,2003
1137,2003-02-11 00:00:00,743.21,11,02,2003
1138,2003-02-12 00:00:00,743.09,12,02,2003
1139,2003-02-13 00:00:00,747.1,13,02,2003
1140,2003-02-14 00:00:00,748.9,14,02,2003
1141,2003-02-15 00:00:00,,15,02,2003
1142,2003-02-16 00:00:00,,16,02,2003
1143,2003-02-17 00:00:00,747.9,17,02,2003
1144,2003-02-18 00:00:00,742.14,18,02,2003
1145,2003-02-19 00:00:00,740.18,19,02,2003
1146,2003-02-20 00:00:00,743.85,20,02,2003
1147,2003-02-21 00:00:00,746.71,21,02,2003
1148,2003-02-22 00:00:00,,22,02,2003
1149,2003-02-23 00:00:00,,23,02,2003
1150,2003-02-24 00:00:00,749.36,24,02,2003
1151,2003-02-25 00:00:00,752.08,25,02,2003
1152,2003-02-26 00:00:00,755.26,26,02,2003
1153,2003-02-27 00:00:00,753.57,27,02,2003
1154,2003-02-28 00:00:00,753.54,28,02,2003
1155,2003-03-01 00:00:00,,01,03,2003
1156,2003-03-02 00:00:00,,02,03,2003
1157,2003-03-03 00:00:00,750.28,03,03,2003
1158,2003-03-04 00:00:00,748.11,04,03,2003
1159,2003-03-05 00:00:00,752.79,05,03,2003
1160,2003-03-06 00:00:00,755.52,06,03,2003
1161,2003-03-07 00:00:00,754.43,07,03,2003
1162,2003-03-08 00:00:00,,08,03,2003
1163,2003-03-09 00:00:00,,09,03,2003
1164,2003-03-10 00:00:00,756.79,10,03,2003
1165,2003-03-11 00:00:00,758.21,11,03,2003
1166,2003-03-12 00:00:00,754.77,12,03,2003
1167,2003-03-13 00:00:00,753.59,13,03,2003
1168,2003-03-14 00:00:00,748.09,14,03,2003
1169,2003-03-15 00:00:00,,15,03,2003
1170,2003-03-16 00:00:00,,16,03,2003
1171,2003-03-17 00:00:00,740.3,17,03,2003
1172,2003-03-18 00:00:00,741.61,18,03,2003
1173,2003-03-19 00:00:00,736.54,19,03,2003
