,Periodo,1.Dólar observado,dia,mes,year
1241,1986-01-01 00:00:00,,01,01,1986
1242,1986-01-02 00:00:00,183.86,02,01,1986
1243,1986-01-03 00:00:00,183.98,03,01,1986
1244,1986-01-04 00:00:00,,04,01,1986
1245,1986-01-05 00:00:00,,05,01,1986
1246,1986-01-06 00:00:00,184.17,06,01,1986
1247,1986-01-07 00:00:00,184.32,07,01,1986
1248,1986-01-08 00:00:00,184.41,08,01,1986
1249,1986-01-09 00:00:00,184.42,09,01,1986
1250,1986-01-10 00:00:00,184.47,10,01,1986
1251,1986-01-11 00:00:00,,11,01,1986
1252,1986-01-12 00:00:00,,12,01,1986
1253,1986-01-13 00:00:00,184.46,13,01,1986
1254,1986-01-14 00:00:00,184.53,14,01,1986
1255,1986-01-15 00:00:00,184.56,15,01,1986
1256,1986-01-16 00:00:00,184.75,16,01,1986
1257,1986-01-17 00:00:00,184.82,17,01,1986
1258,1986-01-18 00:00:00,,18,01,1986
1259,1986-01-19 00:00:00,,19,01,1986
1260,1986-01-20 00:00:00,184.95,20,01,1986
1261,1986-01-21 00:00:00,185.02,21,01,1986
1262,1986-01-22 00:00:00,185.17,22,01,1986
1263,1986-01-23 00:00:00,185.16,23,01,1986
1264,1986-01-24 00:00:00,185.22,24,01,1986
1265,1986-01-25 00:00:00,,25,01,1986
1266,1986-01-26 00:00:00,,26,01,1986
1267,1986-01-27 00:00:00,185.28,27,01,1986
1268,1986-01-28 00:00:00,185.37,28,01,1986
1269,1986-01-29 00:00:00,185.49,29,01,1986
1270,1986-01-30 00:00:00,185.55,30,01,1986
1271,1986-01-31 00:00:00,185.6,31,01,1986
1272,1986-02-01 00:00:00,,01,02,1986
1273,1986-02-02 00:00:00,,02,02,1986
1274,1986-02-03 00:00:00,185.7,03,02,1986
1275,1986-02-04 00:00:00,186.02,04,02,1986
1276,1986-02-05 00:00:00,185.86,05,02,1986
1277,1986-02-06 00:00:00,185.88,06,02,1986
1278,1986-02-07 00:00:00,185.95,07,02,1986
1279,1986-02-08 00:00:00,,08,02,1986
1280,1986-02-09 00:00:00,,09,02,1986
1281,1986-02-10 00:00:00,185.9,10,02,1986
1282,1986-02-11 00:00:00,185.83,11,02,1986
1283,1986-02-12 00:00:00,185.62,12,02,1986
1284,1986-02-13 00:00:00,185.9,13,02,1986
1285,1986-02-14 00:00:00,186.42,14,02,1986
1286,1986-02-15 00:00:00,,15,02,1986
1287,1986-02-16 00:00:00,,16,02,1986
1288,1986-02-17 00:00:00,186.69,17,02,1986
1289,1986-02-18 00:00:00,187.0,18,02,1986
1290,1986-02-19 00:00:00,187.23,19,02,1986
1291,1986-02-20 00:00:00,187.35,20,02,1986
1292,1986-02-21 00:00:00,187.41,21,02,1986
1293,1986-02-22 00:00:00,,22,02,1986
1294,1986-02-23 00:00:00,,23,02,1986
1295,1986-02-24 00:00:00,187.79,24,02,1986
1296,1986-02-25 00:00:00,187.93,25,02,1986
1297,1986-02-26 00:00:00,188.01,26,02,1986
1298,1986-02-27 00:00:00,188.13,27,02,1986
1299,1986-02-28 00:00:00,188.21,28,02,1986
1300,1986-03-01 00:00:00,,01,03,1986
1301,1986-03-02 00:00:00,,02,03,1986
1302,1986-03-03 00:00:00,188.5,03,03,1986
1303,1986-03-04 00:00:00,188.72,04,03,1986
1304,1986-03-05 00:00:00,188.75,05,03,1986
1305,1986-03-06 00:00:00,188.8,06,03,1986
1306,1986-03-07 00:00:00,188.8,07,03,1986
1307,1986-03-08 00:00:00,,08,03,1986
1308,1986-03-09 00:00:00,,09,03,1986
1309,1986-03-10 00:00:00,189.02,10,03,1986
1310,1986-03-11 00:00:00,188.91,11,03,1986
1311,1986-03-12 00:00:00,188.8,12,03,1986
1312,1986-03-13 00:00:00,189.39,13,03,1986
1313,1986-03-14 00:00:00,189.42,14,03,1986
1314,1986-03-15 00:00:00,,15,03,1986
1315,1986-03-16 00:00:00,,16,03,1986
1316,1986-03-17 00:00:00,189.17,17,03,1986
1317,1986-03-18 00:00:00,188.91,18,03,1986
1318,1986-03-19 00:00:00,189.03,19,03,1986
1319,1986-03-20 00:00:00,189.27,20,03,1986
1320,1986-03-21 00:00:00,189.45,21,03,1986
1321,1986-03-22 00:00:00,,22,03,1986
1322,1986-03-23 00:00:00,,23,03,1986
1323,1986-03-24 00:00:00,189.76,24,03,1986
1324,1986-03-25 00:00:00,189.81,25,03,1986
1325,1986-03-26 00:00:00,189.91,26,03,1986
1326,1986-03-27 00:00:00,189.97,27,03,1986
1327,1986-03-28 00:00:00,,28,03,1986
1328,1986-03-29 00:00:00,,29,03,1986
1329,1986-03-30 00:00:00,,30,03,1986
1330,1986-03-31 00:00:00,190.0,31,03,1986
1331,1986-04-01 00:00:00,189.43,01,04,1986
1332,1986-04-02 00:00:00,190.01,02,04,1986
1333,1986-04-03 00:00:00,190.01,03,04,1986
1334,1986-04-04 00:00:00,189.9,04,04,1986
1335,1986-04-05 00:00:00,,05,04,1986
1336,1986-04-06 00:00:00,,06,04,1986
1337,1986-04-07 00:00:00,190.11,07,04,1986
1338,1986-04-08 00:00:00,190.14,08,04,1986
1339,1986-04-09 00:00:00,190.06,09,04,1986
1340,1986-04-10 00:00:00,189.19,10,04,1986
1341,1986-04-11 00:00:00,188.39,11,04,1986
1342,1986-04-12 00:00:00,,12,04,1986
1343,1986-04-13 00:00:00,,13,04,1986
1344,1986-04-14 00:00:00,188.06,14,04,1986
1345,1986-04-15 00:00:00,187.92,15,04,1986
1346,1986-04-16 00:00:00,188.38,16,04,1986
1347,1986-04-17 00:00:00,188.72,17,04,1986
1348,1986-04-18 00:00:00,189.13,18,04,1986
1349,1986-04-19 00:00:00,,19,04,1986
1350,1986-04-20 00:00:00,,20,04,1986
1351,1986-04-21 00:00:00,189.17,21,04,1986
1352,1986-04-22 00:00:00,189.17,22,04,1986
1353,1986-04-23 00:00:00,189.42,23,04,1986
1354,1986-04-24 00:00:00,189.4,24,04,1986
1355,1986-04-25 00:00:00,189.63,25,04,1986
1356,1986-04-26 00:00:00,,26,04,1986
1357,1986-04-27 00:00:00,,27,04,1986
1358,1986-04-28 00:00:00,189.24,28,04,1986
1359,1986-04-29 00:00:00,188.47,29,04,1986
1360,1986-04-30 00:00:00,188.26,30,04,1986
1361,1986-05-01 00:00:00,,01,05,1986
1362,1986-05-02 00:00:00,,02,05,1986
1363,1986-05-03 00:00:00,,03,05,1986
1364,1986-05-04 00:00:00,,04,05,1986
1365,1986-05-05 00:00:00,187.88,05,05,1986
1366,1986-05-06 00:00:00,188.35,06,05,1986
1367,1986-05-07 00:00:00,188.06,07,05,1986
1368,1986-05-08 00:00:00,188.2,08,05,1986
1369,1986-05-09 00:00:00,188.14,09,05,1986
1370,1986-05-10 00:00:00,,10,05,1986
1371,1986-05-11 00:00:00,,11,05,1986
1372,1986-05-12 00:00:00,187.93,12,05,1986
1373,1986-05-13 00:00:00,187.59,13,05,1986
1374,1986-05-14 00:00:00,187.71,14,05,1986
1375,1986-05-15 00:00:00,187.52,15,05,1986
1376,1986-05-16 00:00:00,187.31,16,05,1986
1377,1986-05-17 00:00:00,,17,05,1986
1378,1986-05-18 00:00:00,,18,05,1986
1379,1986-05-19 00:00:00,186.76,19,05,1986
1380,1986-05-20 00:00:00,187.57,20,05,1986
1381,1986-05-21 00:00:00,,21,05,1986
1382,1986-05-22 00:00:00,187.93,22,05,1986
1383,1986-05-23 00:00:00,188.21,23,05,1986
1384,1986-05-24 00:00:00,,24,05,1986
1385,1986-05-25 00:00:00,,25,05,1986
1386,1986-05-26 00:00:00,188.55,26,05,1986
1387,1986-05-27 00:00:00,188.33,27,05,1986
1388,1986-05-28 00:00:00,188.18,28,05,1986
1389,1986-05-29 00:00:00,188.4,29,05,1986
1390,1986-05-30 00:00:00,188.05,30,05,1986
1391,1986-05-31 00:00:00,,31,05,1986
1392,1986-06-01 00:00:00,,01,06,1986
1393,1986-06-02 00:00:00,187.79,02,06,1986
1394,1986-06-03 00:00:00,187.71,03,06,1986
1395,1986-06-04 00:00:00,188.02,04,06,1986
1396,1986-06-05 00:00:00,187.85,05,06,1986
1397,1986-06-06 00:00:00,187.77,06,06,1986
1398,1986-06-07 00:00:00,,07,06,1986
1399,1986-06-08 00:00:00,,08,06,1986
1400,1986-06-09 00:00:00,187.73,09,06,1986
1401,1986-06-10 00:00:00,187.87,10,06,1986
1402,1986-06-11 00:00:00,188.4,11,06,1986
1403,1986-06-12 00:00:00,188.25,12,06,1986
1404,1986-06-13 00:00:00,187.85,13,06,1986
1405,1986-06-14 00:00:00,,14,06,1986
1406,1986-06-15 00:00:00,,15,06,1986
1407,1986-06-16 00:00:00,188.33,16,06,1986
1408,1986-06-17 00:00:00,187.9,17,06,1986
1409,1986-06-18 00:00:00,188.09,18,06,1986
1410,1986-06-19 00:00:00,187.93,19,06,1986
1411,1986-06-20 00:00:00,187.56,20,06,1986
1412,1986-06-21 00:00:00,,21,06,1986
1413,1986-06-22 00:00:00,,22,06,1986
1414,1986-06-23 00:00:00,187.99,23,06,1986
1415,1986-06-24 00:00:00,189.27,24,06,1986
1416,1986-06-25 00:00:00,190.76,25,06,1986
1417,1986-06-26 00:00:00,192.5,26,06,1986
1418,1986-06-27 00:00:00,192.8,27,06,1986
1419,1986-06-28 00:00:00,,28,06,1986
1420,1986-06-29 00:00:00,,29,06,1986
1421,1986-06-30 00:00:00,192.18,30,06,1986
1422,1986-07-01 00:00:00,189.66,01,07,1986
1423,1986-07-02 00:00:00,189.82,02,07,1986
1424,1986-07-03 00:00:00,189.12,03,07,1986
1425,1986-07-04 00:00:00,188.91,04,07,1986
1426,1986-07-05 00:00:00,,05,07,1986
1427,1986-07-06 00:00:00,,06,07,1986
1428,1986-07-07 00:00:00,188.56,07,07,1986
1429,1986-07-08 00:00:00,188.82,08,07,1986
1430,1986-07-09 00:00:00,189.0,09,07,1986
1431,1986-07-10 00:00:00,188.46,10,07,1986
1432,1986-07-11 00:00:00,188.6,11,07,1986
1433,1986-07-12 00:00:00,,12,07,1986
1434,1986-07-13 00:00:00,,13,07,1986
1435,1986-07-14 00:00:00,188.34,14,07,1986
1436,1986-07-15 00:00:00,188.59,15,07,1986
1437,1986-07-16 00:00:00,188.56,16,07,1986
1438,1986-07-17 00:00:00,188.88,17,07,1986
1439,1986-07-18 00:00:00,189.31,18,07,1986
1440,1986-07-19 00:00:00,,19,07,1986
1441,1986-07-20 00:00:00,,20,07,1986
1442,1986-07-21 00:00:00,191.03,21,07,1986
1443,1986-07-22 00:00:00,190.73,22,07,1986
1444,1986-07-23 00:00:00,191.56,23,07,1986
1445,1986-07-24 00:00:00,193.91,24,07,1986
1446,1986-07-25 00:00:00,194.47,25,07,1986
1447,1986-07-26 00:00:00,,26,07,1986
1448,1986-07-27 00:00:00,,27,07,1986
1449,1986-07-28 00:00:00,193.55,28,07,1986
1450,1986-07-29 00:00:00,192.93,29,07,1986
1451,1986-07-30 00:00:00,192.88,30,07,1986
1452,1986-07-31 00:00:00,192.55,31,07,1986
1453,1986-08-01 00:00:00,191.84,01,08,1986
1454,1986-08-02 00:00:00,,02,08,1986
1455,1986-08-03 00:00:00,,03,08,1986
1456,1986-08-04 00:00:00,191.84,04,08,1986
1457,1986-08-05 00:00:00,191.99,05,08,1986
1458,1986-08-06 00:00:00,192.92,06,08,1986
1459,1986-08-07 00:00:00,192.67,07,08,1986
1460,1986-08-08 00:00:00,192.78,08,08,1986
1461,1986-08-09 00:00:00,,09,08,1986
1462,1986-08-10 00:00:00,,10,08,1986
1463,1986-08-11 00:00:00,193.01,11,08,1986
1464,1986-08-12 00:00:00,192.47,12,08,1986
1465,1986-08-13 00:00:00,192.67,13,08,1986
