,Periodo,1.Dólar observado,dia,mes,year
2557,2017-01-01 00:00:00,,01,01,2017
2558,2017-01-02 00:00:00,,02,01,2017
2559,2017-01-03 00:00:00,669.47,03,01,2017
2560,2017-01-04 00:00:00,673.36,04,01,2017
2561,2017-01-05 00:00:00,671.78,05,01,2017
2562,2017-01-06 00:00:00,666.41,06,01,2017
2563,2017-01-07 00:00:00,,07,01,2017
2564,2017-01-08 00:00:00,,08,01,2017
2565,2017-01-09 00:00:00,665.29,09,01,2017
2566,2017-01-10 00:00:00,670.35,10,01,2017
2567,2017-01-11 00:00:00,670.94,11,01,2017
2568,2017-01-12 00:00:00,671.69,12,01,2017
2569,2017-01-13 00:00:00,663.01,13,01,2017
2570,2017-01-14 00:00:00,,14,01,2017
2571,2017-01-15 00:00:00,,15,01,2017
2572,2017-01-16 00:00:00,660.13,16,01,2017
2573,2017-01-17 00:00:00,661.38,17,01,2017
2574,2017-01-18 00:00:00,657.85,18,01,2017
2575,2017-01-19 00:00:00,658.91,19,01,2017
2576,2017-01-20 00:00:00,660.18,20,01,2017
2577,2017-01-21 00:00:00,,21,01,2017
2578,2017-01-22 00:00:00,,22,01,2017
2579,2017-01-23 00:00:00,659.49,23,01,2017
2580,2017-01-24 00:00:00,652.92,24,01,2017
2581,2017-01-25 00:00:00,653.84,25,01,2017
2582,2017-01-26 00:00:00,650.98,26,01,2017
2583,2017-01-27 00:00:00,648.31,27,01,2017
2584,2017-01-28 00:00:00,,28,01,2017
2585,2017-01-29 00:00:00,,29,01,2017
2586,2017-01-30 00:00:00,649.92,30,01,2017
2587,2017-01-31 00:00:00,648.87,31,01,2017
2588,2017-02-01 00:00:00,646.19,01,02,2017
2589,2017-02-02 00:00:00,646.97,02,02,2017
2590,2017-02-03 00:00:00,643.18,03,02,2017
2591,2017-02-04 00:00:00,,04,02,2017
2592,2017-02-05 00:00:00,,05,02,2017
2593,2017-02-06 00:00:00,641.8,06,02,2017
2594,2017-02-07 00:00:00,639.35,07,02,2017
2595,2017-02-08 00:00:00,646.06,08,02,2017
2596,2017-02-09 00:00:00,646.58,09,02,2017
2597,2017-02-10 00:00:00,646.82,10,02,2017
