,Periodo,1.Dólar observado,dia,mes,year
1096,1993-01-01 00:00:00,,01,01,1993
1097,1993-01-02 00:00:00,,02,01,1993
1098,1993-01-03 00:00:00,,03,01,1993
1099,1993-01-04 00:00:00,382.12,04,01,1993
1100,1993-01-05 00:00:00,383.57,05,01,1993
1101,1993-01-06 00:00:00,383.64,06,01,1993
1102,1993-01-07 00:00:00,383.32,07,01,1993
1103,1993-01-08 00:00:00,383.59,08,01,1993
1104,1993-01-09 00:00:00,,09,01,1993
1105,1993-01-10 00:00:00,,10,01,1993
1106,1993-01-11 00:00:00,384.83,11,01,1993
1107,1993-01-12 00:00:00,384.08,12,01,1993
1108,1993-01-13 00:00:00,383.64,13,01,1993
1109,1993-01-14 00:00:00,384.74,14,01,1993
1110,1993-01-15 00:00:00,384.35,15,01,1993
1111,1993-01-16 00:00:00,,16,01,1993
1112,1993-01-17 00:00:00,,17,01,1993
1113,1993-01-18 00:00:00,384.24,18,01,1993
1114,1993-01-19 00:00:00,383.91,19,01,1993
1115,1993-01-20 00:00:00,383.56,20,01,1993
1116,1993-01-21 00:00:00,382.97,21,01,1993
1117,1993-01-22 00:00:00,383.66,22,01,1993
1118,1993-01-23 00:00:00,,23,01,1993
1119,1993-01-24 00:00:00,,24,01,1993
1120,1993-01-25 00:00:00,384.04,25,01,1993
1121,1993-01-26 00:00:00,383.38,26,01,1993
1122,1993-01-27 00:00:00,383.93,27,01,1993
1123,1993-01-28 00:00:00,386.12,28,01,1993
1124,1993-01-29 00:00:00,384.82,29,01,1993
1125,1993-01-30 00:00:00,,30,01,1993
1126,1993-01-31 00:00:00,,31,01,1993
1127,1993-02-01 00:00:00,384.37,01,02,1993
1128,1993-02-02 00:00:00,385.02,02,02,1993
1129,1993-02-03 00:00:00,385.82,03,02,1993
1130,1993-02-04 00:00:00,387.0,04,02,1993
1131,1993-02-05 00:00:00,388.0,05,02,1993
1132,1993-02-06 00:00:00,,06,02,1993
1133,1993-02-07 00:00:00,,07,02,1993
1134,1993-02-08 00:00:00,388.89,08,02,1993
1135,1993-02-09 00:00:00,388.43,09,02,1993
1136,1993-02-10 00:00:00,388.48,10,02,1993
1137,1993-02-11 00:00:00,387.53,11,02,1993
1138,1993-02-12 00:00:00,387.73,12,02,1993
1139,1993-02-13 00:00:00,,13,02,1993
1140,1993-02-14 00:00:00,,14,02,1993
1141,1993-02-15 00:00:00,387.36,15,02,1993
1142,1993-02-16 00:00:00,387.67,16,02,1993
1143,1993-02-17 00:00:00,387.65,17,02,1993
1144,1993-02-18 00:00:00,387.75,18,02,1993
1145,1993-02-19 00:00:00,388.39,19,02,1993
1146,1993-02-20 00:00:00,,20,02,1993
1147,1993-02-21 00:00:00,,21,02,1993
1148,1993-02-22 00:00:00,388.35,22,02,1993
1149,1993-02-23 00:00:00,388.86,23,02,1993
1150,1993-02-24 00:00:00,389.9,24,02,1993
1151,1993-02-25 00:00:00,390.17,25,02,1993
1152,1993-02-26 00:00:00,390.84,26,02,1993
1153,1993-02-27 00:00:00,,27,02,1993
1154,1993-02-28 00:00:00,,28,02,1993
1155,1993-03-01 00:00:00,391.31,01,03,1993
1156,1993-03-02 00:00:00,391.32,02,03,1993
1157,1993-03-03 00:00:00,391.28,03,03,1993
1158,1993-03-04 00:00:00,392.28,04,03,1993
1159,1993-03-05 00:00:00,394.25,05,03,1993
1160,1993-03-06 00:00:00,,06,03,1993
1161,1993-03-07 00:00:00,,07,03,1993
1162,1993-03-08 00:00:00,395.59,08,03,1993
1163,1993-03-09 00:00:00,398.77,09,03,1993
1164,1993-03-10 00:00:00,399.37,10,03,1993
1165,1993-03-11 00:00:00,397.46,11,03,1993
1166,1993-03-12 00:00:00,395.47,12,03,1993
1167,1993-03-13 00:00:00,,13,03,1993
1168,1993-03-14 00:00:00,,14,03,1993
1169,1993-03-15 00:00:00,396.76,15,03,1993
1170,1993-03-16 00:00:00,397.87,16,03,1993
1171,1993-03-17 00:00:00,398.67,17,03,1993
1172,1993-03-18 00:00:00,399.41,18,03,1993
1173,1993-03-19 00:00:00,398.64,19,03,1993
1174,1993-03-20 00:00:00,,20,03,1993
1175,1993-03-21 00:00:00,,21,03,1993
1176,1993-03-22 00:00:00,398.61,22,03,1993
1177,1993-03-23 00:00:00,399.05,23,03,1993
1178,1993-03-24 00:00:00,399.54,24,03,1993
1179,1993-03-25 00:00:00,399.67,25,03,1993
1180,1993-03-26 00:00:00,399.62,26,03,1993
1181,1993-03-27 00:00:00,,27,03,1993
1182,1993-03-28 00:00:00,,28,03,1993
1183,1993-03-29 00:00:00,399.81,29,03,1993
1184,1993-03-30 00:00:00,400.2,30,03,1993
1185,1993-03-31 00:00:00,401.06,31,03,1993
1186,1993-04-01 00:00:00,401.88,01,04,1993
1187,1993-04-02 00:00:00,401.88,02,04,1993
1188,1993-04-03 00:00:00,,03,04,1993
1189,1993-04-04 00:00:00,,04,04,1993
1190,1993-04-05 00:00:00,401.93,05,04,1993
1191,1993-04-06 00:00:00,401.41,06,04,1993
1192,1993-04-07 00:00:00,401.36,07,04,1993
1193,1993-04-08 00:00:00,400.33,08,04,1993
1194,1993-04-09 00:00:00,,09,04,1993
1195,1993-04-10 00:00:00,,10,04,1993
1196,1993-04-11 00:00:00,,11,04,1993
1197,1993-04-12 00:00:00,399.97,12,04,1993
1198,1993-04-13 00:00:00,399.37,13,04,1993
1199,1993-04-14 00:00:00,397.96,14,04,1993
1200,1993-04-15 00:00:00,398.97,15,04,1993
1201,1993-04-16 00:00:00,399.69,16,04,1993
1202,1993-04-17 00:00:00,,17,04,1993
1203,1993-04-18 00:00:00,,18,04,1993
1204,1993-04-19 00:00:00,399.56,19,04,1993
1205,1993-04-20 00:00:00,400.16,20,04,1993
1206,1993-04-21 00:00:00,400.09,21,04,1993
1207,1993-04-22 00:00:00,400.9,22,04,1993
1208,1993-04-23 00:00:00,401.76,23,04,1993
1209,1993-04-24 00:00:00,,24,04,1993
1210,1993-04-25 00:00:00,,25,04,1993
1211,1993-04-26 00:00:00,403.02,26,04,1993
1212,1993-04-27 00:00:00,403.16,27,04,1993
1213,1993-04-28 00:00:00,403.33,28,04,1993
1214,1993-04-29 00:00:00,403.79,29,04,1993
1215,1993-04-30 00:00:00,404.5,30,04,1993
1216,1993-05-01 00:00:00,,01,05,1993
1217,1993-05-02 00:00:00,,02,05,1993
1218,1993-05-03 00:00:00,405.15,03,05,1993
1219,1993-05-04 00:00:00,404.75,04,05,1993
1220,1993-05-05 00:00:00,404.43,05,05,1993
1221,1993-05-06 00:00:00,405.08,06,05,1993
1222,1993-05-07 00:00:00,404.94,07,05,1993
1223,1993-05-08 00:00:00,,08,05,1993
1224,1993-05-09 00:00:00,,09,05,1993
1225,1993-05-10 00:00:00,405.14,10,05,1993
1226,1993-05-11 00:00:00,405.31,11,05,1993
1227,1993-05-12 00:00:00,404.92,12,05,1993
1228,1993-05-13 00:00:00,404.25,13,05,1993
1229,1993-05-14 00:00:00,404.37,14,05,1993
1230,1993-05-15 00:00:00,,15,05,1993
1231,1993-05-16 00:00:00,,16,05,1993
1232,1993-05-17 00:00:00,405.41,17,05,1993
1233,1993-05-18 00:00:00,405.65,18,05,1993
1234,1993-05-19 00:00:00,404.78,19,05,1993
1235,1993-05-20 00:00:00,404.62,20,05,1993
1236,1993-05-21 00:00:00,,21,05,1993
1237,1993-05-22 00:00:00,,22,05,1993
1238,1993-05-23 00:00:00,,23,05,1993
1239,1993-05-24 00:00:00,405.36,24,05,1993
1240,1993-05-25 00:00:00,405.26,25,05,1993
1241,1993-05-26 00:00:00,404.93,26,05,1993
1242,1993-05-27 00:00:00,404.89,27,05,1993
1243,1993-05-28 00:00:00,405.1,28,05,1993
1244,1993-05-29 00:00:00,,29,05,1993
1245,1993-05-30 00:00:00,,30,05,1993
1246,1993-05-31 00:00:00,405.27,31,05,1993
1247,1993-06-01 00:00:00,405.28,01,06,1993
1248,1993-06-02 00:00:00,405.25,02,06,1993
1249,1993-06-03 00:00:00,405.14,03,06,1993
1250,1993-06-04 00:00:00,405.01,04,06,1993
1251,1993-06-05 00:00:00,,05,06,1993
1252,1993-06-06 00:00:00,,06,06,1993
1253,1993-06-07 00:00:00,404.75,07,06,1993
1254,1993-06-08 00:00:00,404.07,08,06,1993
1255,1993-06-09 00:00:00,403.32,09,06,1993
1256,1993-06-10 00:00:00,,10,06,1993
1257,1993-06-11 00:00:00,402.19,11,06,1993
1258,1993-06-12 00:00:00,,12,06,1993
1259,1993-06-13 00:00:00,,13,06,1993
1260,1993-06-14 00:00:00,400.39,14,06,1993
1261,1993-06-15 00:00:00,399.81,15,06,1993
1262,1993-06-16 00:00:00,401.67,16,06,1993
1263,1993-06-17 00:00:00,402.98,17,06,1993
1264,1993-06-18 00:00:00,403.76,18,06,1993
1265,1993-06-19 00:00:00,,19,06,1993
