,Periodo,1.Dólar observado,dia,mes,year
1461,1994-01-01 00:00:00,,01,01,1994
1462,1994-01-02 00:00:00,,02,01,1994
1463,1994-01-03 00:00:00,428.47,03,01,1994
1464,1994-01-04 00:00:00,429.1,04,01,1994
1465,1994-01-05 00:00:00,431.08,05,01,1994
1466,1994-01-06 00:00:00,431.68,06,01,1994
1467,1994-01-07 00:00:00,430.62,07,01,1994
1468,1994-01-08 00:00:00,,08,01,1994
1469,1994-01-09 00:00:00,,09,01,1994
1470,1994-01-10 00:00:00,429.63,10,01,1994
1471,1994-01-11 00:00:00,429.59,11,01,1994
1472,1994-01-12 00:00:00,428.93,12,01,1994
1473,1994-01-13 00:00:00,429.08,13,01,1994
1474,1994-01-14 00:00:00,430.13,14,01,1994
1475,1994-01-15 00:00:00,,15,01,1994
1476,1994-01-16 00:00:00,,16,01,1994
1477,1994-01-17 00:00:00,430.14,17,01,1994
1478,1994-01-18 00:00:00,430.27,18,01,1994
1479,1994-01-19 00:00:00,430.6,19,01,1994
1480,1994-01-20 00:00:00,430.68,20,01,1994
1481,1994-01-21 00:00:00,430.95,21,01,1994
1482,1994-01-22 00:00:00,,22,01,1994
1483,1994-01-23 00:00:00,,23,01,1994
1484,1994-01-24 00:00:00,432.78,24,01,1994
1485,1994-01-25 00:00:00,433.69,25,01,1994
1486,1994-01-26 00:00:00,431.32,26,01,1994
1487,1994-01-27 00:00:00,430.02,27,01,1994
1488,1994-01-28 00:00:00,429.94,28,01,1994
1489,1994-01-29 00:00:00,,29,01,1994
1490,1994-01-30 00:00:00,,30,01,1994
1491,1994-01-31 00:00:00,430.65,31,01,1994
1492,1994-02-01 00:00:00,431.04,01,02,1994
1493,1994-02-02 00:00:00,430.99,02,02,1994
1494,1994-02-03 00:00:00,430.04,03,02,1994
1495,1994-02-04 00:00:00,429.24,04,02,1994
1496,1994-02-05 00:00:00,,05,02,1994
1497,1994-02-06 00:00:00,,06,02,1994
1498,1994-02-07 00:00:00,429.48,07,02,1994
1499,1994-02-08 00:00:00,429.14,08,02,1994
1500,1994-02-09 00:00:00,428.89,09,02,1994
1501,1994-02-10 00:00:00,427.72,10,02,1994
1502,1994-02-11 00:00:00,427.06,11,02,1994
1503,1994-02-12 00:00:00,,12,02,1994
1504,1994-02-13 00:00:00,,13,02,1994
1505,1994-02-14 00:00:00,428.54,14,02,1994
1506,1994-02-15 00:00:00,428.92,15,02,1994
1507,1994-02-16 00:00:00,428.47,16,02,1994
1508,1994-02-17 00:00:00,427.63,17,02,1994
1509,1994-02-18 00:00:00,427.44,18,02,1994
1510,1994-02-19 00:00:00,,19,02,1994
1511,1994-02-20 00:00:00,,20,02,1994
1512,1994-02-21 00:00:00,427.81,21,02,1994
1513,1994-02-22 00:00:00,427.13,22,02,1994
1514,1994-02-23 00:00:00,427.71,23,02,1994
1515,1994-02-24 00:00:00,428.68,24,02,1994
1516,1994-02-25 00:00:00,428.43,25,02,1994
1517,1994-02-26 00:00:00,,26,02,1994
1518,1994-02-27 00:00:00,,27,02,1994
1519,1994-02-28 00:00:00,429.47,28,02,1994
1520,1994-03-01 00:00:00,429.38,01,03,1994
1521,1994-03-02 00:00:00,428.93,02,03,1994
1522,1994-03-03 00:00:00,431.03,03,03,1994
1523,1994-03-04 00:00:00,432.64,04,03,1994
1524,1994-03-05 00:00:00,,05,03,1994
1525,1994-03-06 00:00:00,,06,03,1994
1526,1994-03-07 00:00:00,433.35,07,03,1994
1527,1994-03-08 00:00:00,432.28,08,03,1994
1528,1994-03-09 00:00:00,431.31,09,03,1994
1529,1994-03-10 00:00:00,430.88,10,03,1994
1530,1994-03-11 00:00:00,432.09,11,03,1994
1531,1994-03-12 00:00:00,,12,03,1994
1532,1994-03-13 00:00:00,,13,03,1994
1533,1994-03-14 00:00:00,432.52,14,03,1994
1534,1994-03-15 00:00:00,431.7,15,03,1994
1535,1994-03-16 00:00:00,431.23,16,03,1994
1536,1994-03-17 00:00:00,431.22,17,03,1994
1537,1994-03-18 00:00:00,430.52,18,03,1994
1538,1994-03-19 00:00:00,,19,03,1994
1539,1994-03-20 00:00:00,,20,03,1994
1540,1994-03-21 00:00:00,430.08,21,03,1994
1541,1994-03-22 00:00:00,430.11,22,03,1994
1542,1994-03-23 00:00:00,430.28,23,03,1994
1543,1994-03-24 00:00:00,429.58,24,03,1994
1544,1994-03-25 00:00:00,428.49,25,03,1994
1545,1994-03-26 00:00:00,,26,03,1994
1546,1994-03-27 00:00:00,,27,03,1994
1547,1994-03-28 00:00:00,428.51,28,03,1994
1548,1994-03-29 00:00:00,429.16,29,03,1994
1549,1994-03-30 00:00:00,428.1,30,03,1994
1550,1994-03-31 00:00:00,427.0,31,03,1994
1551,1994-04-01 00:00:00,,01,04,1994
1552,1994-04-02 00:00:00,,02,04,1994
1553,1994-04-03 00:00:00,,03,04,1994
1554,1994-04-04 00:00:00,426.89,04,04,1994
1555,1994-04-05 00:00:00,426.57,05,04,1994
1556,1994-04-06 00:00:00,425.45,06,04,1994
1557,1994-04-07 00:00:00,425.38,07,04,1994
1558,1994-04-08 00:00:00,424.7,08,04,1994
1559,1994-04-09 00:00:00,,09,04,1994
1560,1994-04-10 00:00:00,,10,04,1994
1561,1994-04-11 00:00:00,422.46,11,04,1994
1562,1994-04-12 00:00:00,421.38,12,04,1994
1563,1994-04-13 00:00:00,421.74,13,04,1994
1564,1994-04-14 00:00:00,422.0,14,04,1994
1565,1994-04-15 00:00:00,421.81,15,04,1994
1566,1994-04-16 00:00:00,,16,04,1994
