,Periodo,1.Dólar observado,dia,mes,year
3287,1999-01-01 00:00:00,,01,01,1999
3288,1999-01-02 00:00:00,,02,01,1999
3289,1999-01-03 00:00:00,,03,01,1999
3290,1999-01-04 00:00:00,472.41,04,01,1999
3291,1999-01-05 00:00:00,471.61,05,01,1999
3292,1999-01-06 00:00:00,470.57,06,01,1999
3293,1999-01-07 00:00:00,468.69,07,01,1999
3294,1999-01-08 00:00:00,470.88,08,01,1999
3295,1999-01-09 00:00:00,,09,01,1999
3296,1999-01-10 00:00:00,,10,01,1999
3297,1999-01-11 00:00:00,470.23,11,01,1999
3298,1999-01-12 00:00:00,471.12,12,01,1999
3299,1999-01-13 00:00:00,473.36,13,01,1999
3300,1999-01-14 00:00:00,477.96,14,01,1999
3301,1999-01-15 00:00:00,476.01,15,01,1999
3302,1999-01-16 00:00:00,,16,01,1999
3303,1999-01-17 00:00:00,,17,01,1999
3304,1999-01-18 00:00:00,478.77,18,01,1999
3305,1999-01-19 00:00:00,476.91,19,01,1999
3306,1999-01-20 00:00:00,478.54,20,01,1999
3307,1999-01-21 00:00:00,478.51,21,01,1999
3308,1999-01-22 00:00:00,478.38,22,01,1999
3309,1999-01-23 00:00:00,,23,01,1999
3310,1999-01-24 00:00:00,,24,01,1999
3311,1999-01-25 00:00:00,479.37,25,01,1999
3312,1999-01-26 00:00:00,478.34,26,01,1999
3313,1999-01-27 00:00:00,478.28,27,01,1999
3314,1999-01-28 00:00:00,480.44,28,01,1999
3315,1999-01-29 00:00:00,483.25,29,01,1999
3316,1999-01-30 00:00:00,,30,01,1999
3317,1999-01-31 00:00:00,,31,01,1999
3318,1999-02-01 00:00:00,488.34,01,02,1999
3319,1999-02-02 00:00:00,488.71,02,02,1999
3320,1999-02-03 00:00:00,490.99,03,02,1999
3321,1999-02-04 00:00:00,492.44,04,02,1999
3322,1999-02-05 00:00:00,489.92,05,02,1999
3323,1999-02-06 00:00:00,,06,02,1999
3324,1999-02-07 00:00:00,,07,02,1999
3325,1999-02-08 00:00:00,488.01,08,02,1999
3326,1999-02-09 00:00:00,489.75,09,02,1999
3327,1999-02-10 00:00:00,492.53,10,02,1999
3328,1999-02-11 00:00:00,492.7,11,02,1999
3329,1999-02-12 00:00:00,493.26,12,02,1999
3330,1999-02-13 00:00:00,,13,02,1999
3331,1999-02-14 00:00:00,,14,02,1999
3332,1999-02-15 00:00:00,493.47,15,02,1999
3333,1999-02-16 00:00:00,496.64,16,02,1999
3334,1999-02-17 00:00:00,497.57,17,02,1999
3335,1999-02-18 00:00:00,497.71,18,02,1999
3336,1999-02-19 00:00:00,496.54,19,02,1999
3337,1999-02-20 00:00:00,,20,02,1999
3338,1999-02-21 00:00:00,,21,02,1999
3339,1999-02-22 00:00:00,495.88,22,02,1999
3340,1999-02-23 00:00:00,494.29,23,02,1999
3341,1999-02-24 00:00:00,494.82,24,02,1999
3342,1999-02-25 00:00:00,496.66,25,02,1999
3343,1999-02-26 00:00:00,498.74,26,02,1999
3344,1999-02-27 00:00:00,,27,02,1999
3345,1999-02-28 00:00:00,,28,02,1999
3346,1999-03-01 00:00:00,501.15,01,03,1999
3347,1999-03-02 00:00:00,502.46,02,03,1999
3348,1999-03-03 00:00:00,502.35,03,03,1999
3349,1999-03-04 00:00:00,500.55,04,03,1999
3350,1999-03-05 00:00:00,496.69,05,03,1999
3351,1999-03-06 00:00:00,,06,03,1999
3352,1999-03-07 00:00:00,,07,03,1999
3353,1999-03-08 00:00:00,499.38,08,03,1999
3354,1999-03-09 00:00:00,495.12,09,03,1999
3355,1999-03-10 00:00:00,493.1,10,03,1999
3356,1999-03-11 00:00:00,492.54,11,03,1999
3357,1999-03-12 00:00:00,489.76,12,03,1999
3358,1999-03-13 00:00:00,,13,03,1999
3359,1999-03-14 00:00:00,,14,03,1999
3360,1999-03-15 00:00:00,490.34,15,03,1999
3361,1999-03-16 00:00:00,492.63,16,03,1999
3362,1999-03-17 00:00:00,489.86,17,03,1999
3363,1999-03-18 00:00:00,489.68,18,03,1999
3364,1999-03-19 00:00:00,489.83,19,03,1999
3365,1999-03-20 00:00:00,,20,03,1999
3366,1999-03-21 00:00:00,,21,03,1999
3367,1999-03-22 00:00:00,489.64,22,03,1999
3368,1999-03-23 00:00:00,489.45,23,03,1999
3369,1999-03-24 00:00:00,489.95,24,03,1999
3370,1999-03-25 00:00:00,490.15,25,03,1999
3371,1999-03-26 00:00:00,487.99,26,03,1999
3372,1999-03-27 00:00:00,,27,03,1999
3373,1999-03-28 00:00:00,,28,03,1999
3374,1999-03-29 00:00:00,485.05,29,03,1999
3375,1999-03-30 00:00:00,485.64,30,03,1999
3376,1999-03-31 00:00:00,483.83,31,03,1999
3377,1999-04-01 00:00:00,484.08,01,04,1999
3378,1999-04-02 00:00:00,,02,04,1999
