,Periodo,1.Dólar observado,dia,mes,year
2557,1997-01-01 00:00:00,,01,01,1997
2558,1997-01-02 00:00:00,424.87,02,01,1997
2559,1997-01-03 00:00:00,424.29,03,01,1997
2560,1997-01-04 00:00:00,,04,01,1997
2561,1997-01-05 00:00:00,,05,01,1997
2562,1997-01-06 00:00:00,424.41,06,01,1997
2563,1997-01-07 00:00:00,425.41,07,01,1997
2564,1997-01-08 00:00:00,424.34,08,01,1997
2565,1997-01-09 00:00:00,425.29,09,01,1997
2566,1997-01-10 00:00:00,425.17,10,01,1997
2567,1997-01-11 00:00:00,,11,01,1997
2568,1997-01-12 00:00:00,,12,01,1997
2569,1997-01-13 00:00:00,425.18,13,01,1997
2570,1997-01-14 00:00:00,425.45,14,01,1997
2571,1997-01-15 00:00:00,425.34,15,01,1997
2572,1997-01-16 00:00:00,425.75,16,01,1997
2573,1997-01-17 00:00:00,425.26,17,01,1997
2574,1997-01-18 00:00:00,,18,01,1997
2575,1997-01-19 00:00:00,,19,01,1997
2576,1997-01-20 00:00:00,425.89,20,01,1997
2577,1997-01-21 00:00:00,427.94,21,01,1997
2578,1997-01-22 00:00:00,421.95,22,01,1997
2579,1997-01-23 00:00:00,422.13,23,01,1997
2580,1997-01-24 00:00:00,422.22,24,01,1997
2581,1997-01-25 00:00:00,,25,01,1997
2582,1997-01-26 00:00:00,,26,01,1997
2583,1997-01-27 00:00:00,421.69,27,01,1997
2584,1997-01-28 00:00:00,420.75,28,01,1997
2585,1997-01-29 00:00:00,420.55,29,01,1997
2586,1997-01-30 00:00:00,420.07,30,01,1997
2587,1997-01-31 00:00:00,419.5,31,01,1997
2588,1997-02-01 00:00:00,,01,02,1997
2589,1997-02-02 00:00:00,,02,02,1997
2590,1997-02-03 00:00:00,420.11,03,02,1997
2591,1997-02-04 00:00:00,419.64,04,02,1997
2592,1997-02-05 00:00:00,419.23,05,02,1997
2593,1997-02-06 00:00:00,419.07,06,02,1997
2594,1997-02-07 00:00:00,418.53,07,02,1997
2595,1997-02-08 00:00:00,,08,02,1997
2596,1997-02-09 00:00:00,,09,02,1997
2597,1997-02-10 00:00:00,417.75,10,02,1997
2598,1997-02-11 00:00:00,417.39,11,02,1997
2599,1997-02-12 00:00:00,417.41,12,02,1997
2600,1997-02-13 00:00:00,416.8,13,02,1997
2601,1997-02-14 00:00:00,416.19,14,02,1997
2602,1997-02-15 00:00:00,,15,02,1997
2603,1997-02-16 00:00:00,,16,02,1997
2604,1997-02-17 00:00:00,415.98,17,02,1997
2605,1997-02-18 00:00:00,415.96,18,02,1997
2606,1997-02-19 00:00:00,416.15,19,02,1997
2607,1997-02-20 00:00:00,414.81,20,02,1997
2608,1997-02-21 00:00:00,413.09,21,02,1997
2609,1997-02-22 00:00:00,,22,02,1997
2610,1997-02-23 00:00:00,,23,02,1997
2611,1997-02-24 00:00:00,413.31,24,02,1997
2612,1997-02-25 00:00:00,413.44,25,02,1997
2613,1997-02-26 00:00:00,413.57,26,02,1997
2614,1997-02-27 00:00:00,412.89,27,02,1997
2615,1997-02-28 00:00:00,412.51,28,02,1997
2616,1997-03-01 00:00:00,,01,03,1997
2617,1997-03-02 00:00:00,,02,03,1997
2618,1997-03-03 00:00:00,413.13,03,03,1997
2619,1997-03-04 00:00:00,413.63,04,03,1997
2620,1997-03-05 00:00:00,414.39,05,03,1997
2621,1997-03-06 00:00:00,414.59,06,03,1997
2622,1997-03-07 00:00:00,414.78,07,03,1997
2623,1997-03-08 00:00:00,,08,03,1997
2624,1997-03-09 00:00:00,,09,03,1997
2625,1997-03-10 00:00:00,414.27,10,03,1997
2626,1997-03-11 00:00:00,414.1,11,03,1997
2627,1997-03-12 00:00:00,413.64,12,03,1997
2628,1997-03-13 00:00:00,412.99,13,03,1997
2629,1997-03-14 00:00:00,412.38,14,03,1997
2630,1997-03-15 00:00:00,,15,03,1997
2631,1997-03-16 00:00:00,,16,03,1997
2632,1997-03-17 00:00:00,413.59,17,03,1997
2633,1997-03-18 00:00:00,413.08,18,03,1997
2634,1997-03-19 00:00:00,413.38,19,03,1997
2635,1997-03-20 00:00:00,413.22,20,03,1997
2636,1997-03-21 00:00:00,413.47,21,03,1997
2637,1997-03-22 00:00:00,,22,03,1997
2638,1997-03-23 00:00:00,,23,03,1997
2639,1997-03-24 00:00:00,414.9,24,03,1997
2640,1997-03-25 00:00:00,415.62,25,03,1997
2641,1997-03-26 00:00:00,415.83,26,03,1997
2642,1997-03-27 00:00:00,415.28,27,03,1997
2643,1997-03-28 00:00:00,,28,03,1997
2644,1997-03-29 00:00:00,,29,03,1997
2645,1997-03-30 00:00:00,,30,03,1997
2646,1997-03-31 00:00:00,414.79,31,03,1997
2647,1997-04-01 00:00:00,415.69,01,04,1997
2648,1997-04-02 00:00:00,416.07,02,04,1997
2649,1997-04-03 00:00:00,416.39,03,04,1997
2650,1997-04-04 00:00:00,416.17,04,04,1997
